hour,hour_of_day,day_of_year,it_load_kw,facility_load_kw,utilization,scenario
71,23,2,10614.9,13268.6,0.6701,mixed
72,0,3,10020.5,12525.6,0.5743,mixed
73,1,3,9408.4,11760.5,0.5854,mixed
74,2,3,10067.5,12584.4,0.6001,mixed
75,3,3,10522.9,13153.6,0.6189,mixed
76,4,3,10088.7,12610.9,0.6423,mixed
77,5,3,10745.1,13431.3,0.6701,mixed
78,6,3,10664.3,13330.4,0.7021,mixed
79,7,3,10708.9,13386.1,0.7373,mixed
80,8,3,11241.7,14052.1,0.7744,mixed
81,9,3,11344.8,14181.0,0.8115,mixed
82,10,3,11422.9,14278.6,0.8463,mixed
83,11,3,11770.2,14712.8,0.8765,mixed
84,12,3,11602.3,14502.9,0.9,mixed
85,13,3,11029.3,13786.6,0.9149,mixed
86,14,3,11493.7,14367.2,0.92,mixed
87,15,3,10973.7,13717.1,0.9149,mixed
88,16,3,11759.4,14699.3,0.9,mixed
89,17,3,11729.2,14661.5,0.8765,mixed
90,18,3,11599.2,14499.1,0.8463,mixed
91,19,3,11280.8,14100.9,0.8115,mixed
92,20,3,11262.1,14077.6,0.7744,mixed
93,21,3,10261.3,12826.7,0.7373,mixed
94,22,3,10571.7,13214.6,0.7021,mixed
95,23,3,10012.3,12515.4,0.6701,mixed
96,0,4,9900.2,12375.3,0.5743,mixed
97,1,4,10547.4,13184.2,0.5854,mixed
98,2,4,10460.5,13075.7,0.6001,mixed
99,3,4,10419.5,13024.4,0.6189,mixed
100,4,4,10269.5,12836.9,0.6423,mixed
101,5,4,10144.5,12680.6,0.6701,mixed
102,6,4,10665.4,13331.7,0.7021,mixed
103,7,4,11129.7,13912.1,0.7373,mixed
104,8,4,11078.8,13848.6,0.7744,mixed
105,9,4,10588.8,13235.9,0.8115,mixed
106,10,4,11316.0,14144.9,0.8463,mixed
107,11,4,10766.5,13458.1,0.8765,mixed
108,12,4,11810.2,14762.8,0.9,mixed
109,13,4,11360.5,14200.6,0.9149,mixed
110,14,4,11199.0,13998.8,0.92,mixed
111,15,4,11886.4,14858.0,0.9149,mixed
112,16,4,11725.5,14656.9,0.9,mixed
113,17,4,11501.8,14377.2,0.8765,mixed
114,18,4,12022.3,15027.8,0.8463,mixed
115,19,4,11329.4,14161.8,0.8115,mixed
116,20,4,10732.5,13415.6,0.7744,mixed
117,21,4,10938.5,13673.2,0.7373,mixed
118,22,4,10514.9,13143.6,0.7021,mixed
119,23,4,10853.5,13566.9,0.6701,mixed
120,0,5,10057.7,12572.2,0.567,mixed
121,1,5,10124.0,12655.0,0.5748,mixed
122,2,5,9622.8,12028.5,0.5851,mixed
123,3,5,10138.4,12673.0,0.5982,mixed
124,4,5,10179.0,12723.8,0.6146,mixed
125,5,5,9971.4,12464.3,0.6341,mixed
126,6,5,10323.3,12904.1,0.6565,mixed
127,7,5,10645.1,13306.4,0.6811,mixed
128,8,5,10627.8,13284.8,0.7071,mixed
129,9,5,10295.1,12868.9,0.733,mixed
130,10,5,10775.5,13469.4,0.7574,mixed
131,11,5,10809.8,13512.2,0.7786,mixed
132,12,5,11104.7,13880.9,0.795,mixed
133,13,5,11117.9,13897.3,0.8054,mixed
134,14,5,10969.0,13711.2,0.809,mixed
135,15,5,10939.5,13674.3,0.8054,mixed
136,16,5,11062.9,13828.6,0.795,mixed
137,17,5,11280.4,14100.5,0.7786,mixed
138,18,5,10955.4,13694.3,0.7574,mixed
139,19,5,11209.5,14011.9,0.733,mixed
140,20,5,10990.5,13738.2,0.7071,mixed
141,21,5,10979.5,13724.4,0.6811,mixed
142,22,5,10819.0,13523.8,0.6565,mixed
143,23,5,10769.9,13462.4,0.6341,mixed
144,0,6,9628.6,12035.8,0.567,mixed
145,1,6,10204.3,12755.4,0.5748,mixed
146,2,6,10425.7,13032.1,0.5851,mixed
147,3,6,10544.5,13180.6,0.5982,mixed
148,4,6,9960.5,12450.6,0.6146,mixed
149,5,6,10490.4,13113.0,0.6341,mixed
150,6,6,10415.8,13019.7,0.6565,mixed
151,7,6,11090.0,13862.5,0.6811,mixed
152,8,6,10186.8,12733.5,0.7071,mixed
153,9,6,10502.4,13128.0,0.733,mixed
154,10,6,10274.4,12843.0,0.7574,mixed
155,11,6,11011.3,13764.1,0.7786,mixed
156,12,6,11790.4,14738.1,0.795,mixed
157,13,6,11074.6,13843.3,0.8054,mixed
158,14,6,11139.8,13924.7,0.809,mixed
159,15,6,11272.5,14090.6,0.8054,mixed
160,16,6,11002.1,13752.6,0.795,mixed
161,17,6,11084.1,13855.1,0.7786,mixed
162,18,6,10992.4,13740.5,0.7574,mixed
163,19,6,10477.8,13097.3,0.733,mixed
164,20,6,10599.2,13249.0,0.7071,mixed
165,21,6,10741.6,13427.0,0.6811,mixed
166,22,6,10681.8,13352.3,0.6565,mixed
167,23,6,10688.3,13360.3,0.6341,mixed
168,0,7,10108.5,12635.7,0.5743,mixed
169,1,7,10167.0,12708.7,0.5854,mixed
170,2,7,10356.3,12945.4,0.6001,mixed
171,3,7,10034.3,12542.8,0.6189,mixed
172,4,7,10128.8,12661.0,0.6423,mixed
173,5,7,10417.0,13021.3,0.6701,mixed
174,6,7,10200.2,12750.3,0.7021,mixed
175,7,7,10902.2,13627.8,0.7373,mixed
176,8,7,11288.7,14110.9,0.7744,mixed
177,9,7,10880.8,13601.0,0.8115,mixed
178,10,7,11427.8,14284.8,0.8463,mixed
179,11,7,11206.6,14008.2,0.8765,mixed
180,12,7,11180.3,13975.4,0.9,mixed
181,13,7,12317.2,15396.4,0.9149,mixed
182,14,7,11276.1,14095.1,0.92,mixed
183,15,7,11156.4,13945.6,0.9149,mixed
184,16,7,11606.3,14507.9,0.9,mixed
185,17,7,11514.1,14392.7,0.8765,mixed
186,18,7,11506.4,14382.9,0.8463,mixed
187,19,7,11785.1,14731.4,0.8115,mixed
188,20,7,10689.1,13361.4,0.7744,mixed
189,21,7,10583.9,13229.8,0.7373,mixed
190,22,7,11117.8,13897.2,0.7021,mixed
191,23,7,10750.8,13438.4,0.6701,mixed
192,0,8,10248.0,12810.0,0.5743,mixed
193,1,8,9881.6,12352.0,0.5854,mixed
194,2,8,10470.4,13088.1,0.6001,mixed
195,3,8,10462.7,13078.4,0.6189,mixed
196,4,8,10384.5,12980.6,0.6423,mixed
197,5,8,10272.7,12840.9,0.6701,mixed
198,6,8,10639.8,13299.8,0.7021,mixed
199,7,8,11303.4,14129.3,0.7373,mixed
200,8,8,10585.1,13231.4,0.7744,mixed
201,9,8,10850.9,13563.6,0.8115,mixed
202,10,8,11068.1,13835.1,0.8463,mixed
203,11,8,11281.4,14101.7,0.8765,mixed
204,12,8,11526.6,14408.2,0.9,mixed
205,13,8,11935.3,14919.2,0.9149,mixed
206,14,8,11786.5,14733.2,0.92,mixed
207,15,8,11622.9,14528.6,0.9149,mixed
208,16,8,11627.9,14534.8,0.9,mixed
209,17,8,11636.0,14544.9,0.8765,mixed
210,18,8,10711.4,13389.3,0.8463,mixed
211,19,8,11475.0,14343.8,0.8115,mixed
212,20,8,10672.9,13341.2,0.7744,mixed
213,21,8,10627.5,13284.3,0.7373,mixed
214,22,8,10714.2,13392.8,0.7021,mixed
215,23,8,10432.5,13040.6,0.6701,mixed
216,0,9,10154.0,12692.5,0.5743,mixed
217,1,9,10102.4,12628.0,0.5854,mixed
218,2,9,10040.4,12550.5,0.6001,mixed
219,3,9,10685.1,13356.4,0.6189,mixed
220,4,9,10545.1,13181.4,0.6423,mixed
221,5,9,10550.9,13188.7,0.6701,mixed
222,6,9,10826.2,13532.8,0.7021,mixed
223,7,9,10542.9,13178.6,0.7373,mixed
224,8,9,11658.3,14572.9,0.7744,mixed
225,9,9,10754.9,13443.6,0.8115,mixed
226,10,9,11318.9,14148.6,0.8463,mixed
227,11,9,11324.0,14155.0,0.8765,mixed
228,12,9,11419.8,14274.7,0.9,mixed
229,13,9,11443.6,14304.5,0.9149,mixed
230,14,9,11356.5,14195.6,0.92,mixed
231,15,9,12015.3,15019.2,0.9149,mixed
232,16,9,11115.2,13894.1,0.9,mixed
233,17,9,11759.2,14699.0,0.8765,mixed
234,18,9,11500.0,14375.0,0.8463,mixed
235,19,9,10990.6,13738.2,0.8115,mixed
236,20,9,11119.1,13898.9,0.7744,mixed
237,21,9,10719.7,13399.7,0.7373,mixed
238,22,9,10255.6,12819.5,0.7021,mixed
239,23,9,10114.1,12642.6,0.6701,mixed
240,0,10,10204.6,12755.8,0.5743,mixed
241,1,10,10241.8,12802.2,0.5854,mixed
242,2,10,10201.9,12752.4,0.6001,mixed
243,3,10,10096.5,12620.7,0.6189,mixed
244,4,10,10266.8,12833.5,0.6423,mixed
245,5,10,10354.0,12942.6,0.6701,mixed
246,6,10,10050.0,12562.6,0.7021,mixed
247,7,10,10790.6,13488.2,0.7373,mixed
248,8,10,11115.8,13894.8,0.7744,mixed
249,9,10,11140.2,13925.2,0.8115,mixed
250,10,10,11879.3,14849.1,0.8463,mixed
251,11,10,11077.9,13847.4,0.8765,mixed
252,12,10,11303.3,14129.1,0.9,mixed
253,13,10,11648.0,14560.0,0.9149,mixed
254,14,10,11710.6,14638.3,0.92,mixed
255,15,10,10940.0,13675.0,0.9149,mixed
256,16,10,11740.5,14675.7,0.9,mixed
257,17,10,11507.2,14384.0,0.8765,mixed
258,18,10,10563.3,13204.1,0.8463,mixed
259,19,10,11078.7,13848.4,0.8115,mixed
260,20,10,10678.8,13348.5,0.7744,mixed
261,21,10,10624.3,13280.4,0.7373,mixed
262,22,10,10180.1,12725.2,0.7021,mixed
263,23,10,10586.7,13233.4,0.6701,mixed
264,0,11,10536.8,13171.0,0.5743,mixed
265,1,11,10139.6,12674.5,0.5854,mixed
266,2,11,9472.2,11840.3,0.6001,mixed
267,3,11,10304.1,12880.1,0.6189,mixed
268,4,11,10265.5,12831.9,0.6423,mixed
269,5,11,10110.8,12638.5,0.6701,mixed
270,6,11,10718.4,13398.0,0.7021,mixed
271,7,11,11055.0,13818.8,0.7373,mixed
272,8,11,10724.8,13406.0,0.7744,mixed
273,9,11,10569.4,13211.7,0.8115,mixed
274,10,11,10599.8,13249.7,0.8463,mixed
275,11,11,11194.0,13992.5,0.8765,mixed
276,12,11,11478.2,14347.8,0.9,mixed
277,13,11,11422.1,14277.6,0.9149,mixed
278,14,11,11387.3,14234.1,0.92,mixed
279,15,11,11799.4,14749.2,0.9149,mixed
280,16,11,11692.1,14615.2,0.9,mixed
281,17,11,11490.5,14363.2,0.8765,mixed
282,18,11,11556.9,14446.1,0.8463,mixed
283,19,11,10898.7,13623.4,0.8115,mixed
284,20,11,10584.9,13231.1,0.7744,mixed
285,21,11,10602.0,13252.5,0.7373,mixed
286,22,11,10417.7,13022.2,0.7021,mixed
287,23,11,9812.7,12265.9,0.6701,mixed
288,0,12,9810.4,12263.0,0.567,mixed
289,1,12,10341.7,12927.1,0.5748,mixed
290,2,12,10299.7,12874.6,0.5851,mixed
291,3,12,10279.2,12849.0,0.5982,mixed
292,4,12,10236.5,12795.6,0.6146,mixed
293,5,12,10734.7,13418.4,0.6341,mixed
294,6,12,10061.8,12577.2,0.6565,mixed
295,7,12,10203.6,12754.5,0.6811,mixed
296,8,12,10987.7,13734.6,0.7071,mixed
297,9,12,10759.4,13449.3,0.733,mixed
298,10,12,10645.8,13307.3,0.7574,mixed
299,11,12,11145.2,13931.5,0.7786,mixed
300,12,12,10895.4,13619.2,0.795,mixed
301,13,12,10810.8,13513.5,0.8054,mixed
302,14,12,10817.8,13522.2,0.809,mixed
303,15,12,11196.4,13995.5,0.8054,mixed
304,16,12,11108.8,13886.0,0.795,mixed
305,17,12,11462.6,14328.2,0.7786,mixed
306,18,12,10770.0,13462.5,0.7574,mixed
307,19,12,10651.5,13314.4,0.733,mixed
308,20,12,11088.3,13860.3,0.7071,mixed
309,21,12,10818.4,13523.1,0.6811,mixed
310,22,12,10437.5,13046.9,0.6565,mixed
311,23,12,9805.7,12257.2,0.6341,mixed
312,0,13,9730.8,12163.4,0.567,mixed
313,1,13,9693.4,12116.7,0.5748,mixed
314,2,13,10069.0,12586.3,0.5851,mixed
315,3,13,9965.5,12456.8,0.5982,mixed
316,4,13,10686.6,13358.2,0.6146,mixed
317,5,13,9802.5,12253.2,0.6341,mixed
318,6,13,10030.2,12537.8,0.6565,mixed
319,7,13,10584.9,13231.1,0.6811,mixed
320,8,13,10795.5,13494.3,0.7071,mixed
321,9,13,9916.1,12395.2,0.733,mixed
322,10,13,10299.0,12873.7,0.7574,mixed
323,11,13,10877.0,13596.2,0.7786,mixed
324,12,13,11489.8,14362.2,0.795,mixed
325,13,13,11717.4,14646.8,0.8054,mixed
326,14,13,10968.0,13710.0,0.809,mixed
327,15,13,11032.6,13790.8,0.8054,mixed
328,16,13,10763.4,13454.3,0.795,mixed
329,17,13,11172.0,13965.0,0.7786,mixed
330,18,13,11362.8,14203.5,0.7574,mixed
331,19,13,11155.6,13944.5,0.733,mixed
332,20,13,10619.9,13274.9,0.7071,mixed
333,21,13,10243.4,12804.3,0.6811,mixed
334,22,13,10394.9,12993.6,0.6565,mixed
335,23,13,10713.7,13392.1,0.6341,mixed
336,0,14,9887.6,12359.5,0.5743,mixed
337,1,14,9511.7,11889.7,0.5854,mixed
338,2,14,10019.0,12523.7,0.6001,mixed
339,3,14,10131.0,12663.8,0.6189,mixed
340,4,14,9761.6,12202.0,0.6423,mixed
341,5,14,10529.0,13161.2,0.6701,mixed
342,6,14,10766.9,13458.6,0.7021,mixed
343,7,14,11371.7,14214.7,0.7373,mixed
344,8,14,10506.8,13133.5,0.7744,mixed
345,9,14,11361.3,14201.6,0.8115,mixed
346,10,14,11607.8,14509.7,0.8463,mixed
347,11,14,11600.2,14500.2,0.8765,mixed
348,12,14,11183.7,13979.6,0.9,mixed
349,13,14,11231.1,14038.8,0.9149,mixed
350,14,14,11659.5,14574.4,0.92,mixed
351,15,14,11633.1,14541.4,0.9149,mixed
352,16,14,11338.5,14173.1,0.9,mixed
353,17,14,11864.7,14830.9,0.8765,mixed
354,18,14,11144.9,13931.2,0.8463,mixed
355,19,14,10486.0,13107.5,0.8115,mixed
356,20,14,10870.7,13588.4,0.7744,mixed
357,21,14,10926.0,13657.4,0.7373,mixed
358,22,14,10714.7,13393.4,0.7021,mixed
359,23,14,10561.0,13201.3,0.6701,mixed
360,0,15,10456.4,13070.5,0.5743,mixed
361,1,15,9723.2,12154.0,0.5854,mixed
362,2,15,9999.6,12499.5,0.6001,mixed
363,3,15,10690.1,13362.6,0.6189,mixed
364,4,15,9716.3,12145.4,0.6423,mixed
365,5,15,10439.3,13049.2,0.6701,mixed
366,6,15,10996.9,13746.1,0.7021,mixed
367,7,15,11163.0,13953.8,0.7373,mixed
368,8,15,11161.0,13951.3,0.7744,mixed
369,9,15,11346.2,14182.8,0.8115,mixed
370,10,15,10928.3,13660.3,0.8463,mixed
371,11,15,11892.7,14865.8,0.8765,mixed
372,12,15,11116.8,13896.1,0.9,mixed
373,13,15,11204.8,14006.0,0.9149,mixed
374,14,15,11760.9,14701.1,0.92,mixed
375,15,15,11430.1,14287.7,0.9149,mixed
376,16,15,11603.5,14504.4,0.9,mixed
377,17,15,11569.7,14462.2,0.8765,mixed
378,18,15,11882.3,14852.9,0.8463,mixed
379,19,15,11262.3,14077.9,0.8115,mixed
380,20,15,10741.2,13426.5,0.7744,mixed
381,21,15,10989.4,13736.7,0.7373,mixed
382,22,15,10341.2,12926.5,0.7021,mixed
383,23,15,10742.6,13428.3,0.6701,mixed
384,0,16,10027.2,12534.0,0.5743,mixed
385,1,16,10180.5,12725.6,0.5854,mixed
386,2,16,9587.3,11984.1,0.6001,mixed
387,3,16,9526.7,11908.4,0.6189,mixed
388,4,16,9860.7,12325.8,0.6423,mixed
389,5,16,11003.8,13754.7,0.6701,mixed
390,6,16,10240.6,12800.7,0.7021,mixed
391,7,16,11007.4,13759.2,0.7373,mixed
392,8,16,10733.5,13416.9,0.7744,mixed
393,9,16,11037.6,13797.0,0.8115,mixed
394,10,16,11265.4,14081.8,0.8463,mixed
395,11,16,11985.4,14981.7,0.8765,mixed
396,12,16,11734.2,14667.8,0.9,mixed
397,13,16,11735.7,14669.7,0.9149,mixed
398,14,16,12077.8,15097.3,0.92,mixed
399,15,16,11381.3,14226.7,0.9149,mixed
400,16,16,11901.6,14877.0,0.9,mixed
401,17,16,11731.0,14663.7,0.8765,mixed
402,18,16,11581.7,14477.1,0.8463,mixed
403,19,16,11065.9,13832.4,0.8115,mixed
404,20,16,10800.7,13500.9,0.7744,mixed
405,21,16,10489.7,13112.1,0.7373,mixed
406,22,16,10349.1,12936.3,0.7021,mixed
407,23,16,10168.5,12710.6,0.6701,mixed
408,0,17,10118.0,12647.4,0.5743,mixed
409,1,17,9990.7,12488.4,0.5854,mixed
410,2,17,10259.4,12824.3,0.6001,mixed
411,3,17,10366.1,12957.6,0.6189,mixed
412,4,17,9997.5,12496.9,0.6423,mixed
413,5,17,10114.3,12642.9,0.6701,mixed
414,6,17,10533.1,13166.4,0.7021,mixed
415,7,17,10520.3,13150.4,0.7373,mixed
416,8,17,10655.2,13319.0,0.7744,mixed
417,9,17,11683.2,14604.0,0.8115,mixed
418,10,17,10761.6,13452.1,0.8463,mixed
419,11,17,12115.4,15144.2,0.8765,mixed
420,12,17,11632.0,14540.0,0.9,mixed
421,13,17,11945.0,14931.2,0.9149,mixed
422,14,17,11928.4,14910.6,0.92,mixed
423,15,17,11816.4,14770.6,0.9149,mixed
424,16,17,12107.0,15133.7,0.9,mixed
425,17,17,11051.2,13814.0,0.8765,mixed
426,18,17,11227.6,14034.5,0.8463,mixed
427,19,17,10833.2,13541.5,0.8115,mixed
428,20,17,10387.4,12984.2,0.7744,mixed
429,21,17,10557.1,13196.4,0.7373,mixed
430,22,17,11201.7,14002.1,0.7021,mixed
431,23,17,10401.8,13002.2,0.6701,mixed
432,0,18,10603.3,13254.2,0.5743,mixed
433,1,18,10689.1,13361.3,0.5854,mixed
434,2,18,11038.4,13798.0,0.6001,mixed
435,3,18,10800.6,13500.7,0.6189,mixed
436,4,18,11056.3,13820.3,0.6423,mixed
437,5,18,10558.2,13197.7,0.6701,mixed
438,6,18,10678.5,13348.2,0.7021,mixed
439,7,18,10866.0,13582.6,0.7373,mixed
440,8,18,10944.3,13680.4,0.7744,mixed
441,9,18,11167.5,13959.4,0.8115,mixed
442,10,18,11535.1,14418.9,0.8463,mixed
443,11,18,11262.5,14078.1,0.8765,mixed
444,12,18,11055.4,13819.3,0.9,mixed
445,13,18,11728.3,14660.3,0.9149,mixed
446,14,18,11384.0,14230.0,0.92,mixed
447,15,18,11396.6,14245.8,0.9149,mixed
448,16,18,11482.6,14353.3,0.9,mixed
449,17,18,11294.6,14118.3,0.8765,mixed
450,18,18,11656.2,14570.3,0.8463,mixed
451,19,18,11062.0,13827.5,0.8115,mixed
452,20,18,11325.3,14156.6,0.7744,mixed
453,21,18,10837.3,13546.7,0.7373,mixed
454,22,18,10577.7,13222.1,0.7021,mixed
455,23,18,10505.8,13132.2,0.6701,mixed
456,0,19,9587.2,11984.0,0.567,mixed
457,1,19,10111.4,12639.3,0.5748,mixed
458,2,19,10314.3,12892.8,0.5851,mixed
459,3,19,10420.6,13025.7,0.5982,mixed
460,4,19,9782.6,12228.3,0.6146,mixed
461,5,19,9818.7,12273.4,0.6341,mixed
462,6,19,10225.0,12781.2,0.6565,mixed
463,7,19,10944.2,13680.3,0.6811,mixed
464,8,19,10699.7,13374.6,0.7071,mixed
465,9,19,10500.7,13125.9,0.733,mixed
466,10,19,10391.0,12988.8,0.7574,mixed
467,11,19,10738.7,13423.4,0.7786,mixed
468,12,19,10791.7,13489.6,0.795,mixed
469,13,19,11400.7,14250.8,0.8054,mixed
470,14,19,11443.5,14304.4,0.809,mixed
471,15,19,10740.1,13425.1,0.8054,mixed
472,16,19,11290.1,14112.6,0.795,mixed
473,17,19,11177.7,13972.2,0.7786,mixed
474,18,19,10480.1,13100.1,0.7574,mixed
475,19,19,10723.5,13404.4,0.733,mixed
476,20,19,10737.9,13422.3,0.7071,mixed
477,21,19,10559.2,13199.0,0.6811,mixed
478,22,19,9859.0,12323.8,0.6565,mixed
479,23,19,10328.0,12910.0,0.6341,mixed
480,0,20,10164.0,12705.1,0.567,mixed
481,1,20,10484.3,13105.3,0.5748,mixed
482,2,20,9856.2,12320.3,0.5851,mixed
483,3,20,9954.2,12442.7,0.5982,mixed
484,4,20,10132.4,12665.4,0.6146,mixed
485,5,20,10377.4,12971.7,0.6341,mixed
486,6,20,10422.6,13028.2,0.6565,mixed
487,7,20,10698.2,13372.8,0.6811,mixed
488,8,20,10270.4,12838.0,0.7071,mixed
489,9,20,10878.5,13598.2,0.733,mixed
490,10,20,10622.7,13278.3,0.7574,mixed
491,11,20,10916.5,13645.7,0.7786,mixed
492,12,20,11606.3,14507.9,0.795,mixed
493,13,20,10624.2,13280.3,0.8054,mixed
494,14,20,11013.0,13766.3,0.809,mixed
495,15,20,10665.3,13331.7,0.8054,mixed
496,16,20,11091.3,13864.1,0.795,mixed
497,17,20,11308.5,14135.6,0.7786,mixed
498,18,20,10919.9,13649.9,0.7574,mixed
499,19,20,10712.9,13391.1,0.733,mixed
500,20,20,11052.8,13816.0,0.7071,mixed
501,21,20,10611.9,13264.9,0.6811,mixed
502,22,20,10647.8,13309.8,0.6565,mixed
503,23,20,10508.3,13135.3,0.6341,mixed
504,0,21,9144.3,11430.3,0.5743,mixed
505,1,21,10036.5,12545.6,0.5854,mixed
506,2,21,9800.8,12251.0,0.6001,mixed
507,3,21,9962.4,12453.0,0.6189,mixed
508,4,21,10782.6,13478.2,0.6423,mixed
509,5,21,10338.6,12923.2,0.6701,mixed
510,6,21,11208.1,14010.1,0.7021,mixed
511,7,21,10315.9,12894.9,0.7373,mixed
512,8,21,10588.5,13235.6,0.7744,mixed
513,9,21,11371.9,14214.9,0.8115,mixed
514,10,21,11165.0,13956.3,0.8463,mixed
515,11,21,11527.4,14409.3,0.8765,mixed
516,12,21,11493.2,14366.5,0.9,mixed
517,13,21,11552.1,14440.1,0.9149,mixed
518,14,21,11519.5,14399.4,0.92,mixed
519,15,21,11664.2,14580.2,0.9149,mixed
520,16,21,11754.0,14692.5,0.9,mixed
521,17,21,11975.3,14969.2,0.8765,mixed
522,18,21,11212.0,14015.0,0.8463,mixed
523,19,21,10986.3,13732.9,0.8115,mixed
524,20,21,10772.7,13465.9,0.7744,mixed
525,21,21,11245.7,14057.1,0.7373,mixed
526,22,21,10825.5,13531.9,0.7021,mixed
527,23,21,9860.5,12325.6,0.6701,mixed
528,0,22,9424.4,11780.5,0.5743,mixed
529,1,22,9809.1,12261.4,0.5854,mixed
530,2,22,10198.3,12747.8,0.6001,mixed
531,3,22,10206.3,12757.9,0.6189,mixed
532,4,22,10485.2,13106.6,0.6423,mixed
533,5,22,10401.1,13001.4,0.6701,mixed
534,6,22,11050.5,13813.1,0.7021,mixed
535,7,22,11020.3,13775.3,0.7373,mixed
536,8,22,10969.7,13712.2,0.7744,mixed
537,9,22,11499.6,14374.5,0.8115,mixed
538,10,22,10722.5,13403.2,0.8463,mixed
539,11,22,11393.0,14241.2,0.8765,mixed
540,12,22,11579.6,14474.5,0.9,mixed
541,13,22,11811.3,14764.1,0.9149,mixed
542,14,22,11027.4,13784.3,0.92,mixed
543,15,22,11511.1,14388.9,0.9149,mixed
544,16,22,11670.6,14588.2,0.9,mixed
545,17,22,11585.6,14482.0,0.8765,mixed
546,18,22,11682.0,14602.5,0.8463,mixed
547,19,22,11371.6,14214.5,0.8115,mixed
548,20,22,10924.3,13655.4,0.7744,mixed
549,21,22,10988.9,13736.1,0.7373,mixed
550,22,22,10541.8,13177.3,0.7021,mixed
551,23,22,10502.2,13127.8,0.6701,mixed
552,0,23,10246.4,12808.1,0.5743,mixed
553,1,23,10045.9,12557.4,0.5854,mixed
554,2,23,10238.3,12797.9,0.6001,mixed
555,3,23,10511.2,13139.0,0.6189,mixed
556,4,23,10546.4,13183.0,0.6423,mixed
557,5,23,10843.1,13553.9,0.6701,mixed
558,6,23,11346.7,14183.4,0.7021,mixed
559,7,23,10997.9,13747.4,0.7373,mixed
