hour,hour_of_day,day_of_year,it_load_kw,facility_load_kw,utilization,scenario
101,5,4,11830.1,14787.7,0.8584,ai_heavy
102,6,4,11571.1,14463.9,0.874,ai_heavy
103,7,4,11341.5,14176.9,0.8911,ai_heavy
104,8,4,12511.5,15639.4,0.9092,ai_heavy
105,9,4,11821.0,14776.2,0.9272,ai_heavy
106,10,4,12366.8,15458.5,0.9441,ai_heavy
107,11,4,12222.8,15278.5,0.9588,ai_heavy
108,12,4,11744.0,14680.0,0.9703,ai_heavy
109,13,4,11763.5,14704.4,0.9775,ai_heavy
110,14,4,12471.8,15589.8,0.98,ai_heavy
111,15,4,12471.6,15589.5,0.9775,ai_heavy
112,16,4,11258.7,14073.3,0.9703,ai_heavy
113,17,4,12100.0,15125.1,0.9588,ai_heavy
114,18,4,11826.1,14782.6,0.9441,ai_heavy
115,19,4,11462.9,14328.7,0.9272,ai_heavy
116,20,4,11880.0,14850.0,0.9092,ai_heavy
117,21,4,11269.7,14087.2,0.8911,ai_heavy
118,22,4,11541.4,14426.7,0.874,ai_heavy
119,23,4,11389.2,14236.5,0.8584,ai_heavy
120,0,5,11378.2,14222.7,0.8083,ai_heavy
121,1,5,11535.4,14419.3,0.812,ai_heavy
122,2,5,11219.3,14024.2,0.8171,ai_heavy
123,3,5,12133.8,15167.2,0.8235,ai_heavy
124,4,5,11777.3,14721.6,0.8314,ai_heavy
125,5,5,12253.7,15317.2,0.8409,ai_heavy
126,6,5,11597.2,14496.6,0.8518,ai_heavy
127,7,5,11489.0,14361.2,0.8638,ai_heavy
128,8,5,12328.6,15410.8,0.8764,ai_heavy
129,9,5,11536.7,14420.9,0.889,ai_heavy
130,10,5,11705.1,14631.4,0.9009,ai_heavy
131,11,5,12046.9,15058.7,0.9112,ai_heavy
132,12,5,11372.3,14215.4,0.9192,ai_heavy
133,13,5,12075.1,15093.8,0.9243,ai_heavy
134,14,5,12033.8,15042.3,0.926,ai_heavy
135,15,5,12273.0,15341.2,0.9243,ai_heavy
136,16,5,12126.3,15157.8,0.9192,ai_heavy
137,17,5,12252.1,15315.1,0.9112,ai_heavy
138,18,5,11729.1,14661.4,0.9009,ai_heavy
139,19,5,11436.5,14295.6,0.889,ai_heavy
140,20,5,12452.1,15565.1,0.8764,ai_heavy
141,21,5,11146.3,13932.8,0.8638,ai_heavy
142,22,5,11154.5,13943.1,0.8518,ai_heavy
143,23,5,11824.9,14781.1,0.8409,ai_heavy
144,0,6,12114.5,15143.1,0.8083,ai_heavy
145,1,6,11625.9,14532.4,0.812,ai_heavy
146,2,6,11918.8,14898.5,0.8171,ai_heavy
147,3,6,10893.2,13616.5,0.8235,ai_heavy
148,4,6,11431.6,14289.5,0.8314,ai_heavy
149,5,6,10974.0,13717.5,0.8409,ai_heavy
150,6,6,11926.0,14907.6,0.8518,ai_heavy
151,7,6,11139.1,13923.8,0.8638,ai_heavy
152,8,6,11261.9,14077.4,0.8764,ai_heavy
153,9,6,11921.4,14901.7,0.889,ai_heavy
154,10,6,12143.0,15178.7,0.9009,ai_heavy
155,11,6,11736.0,14669.9,0.9112,ai_heavy
156,12,6,12012.9,15016.2,0.9192,ai_heavy
157,13,6,12013.5,15016.9,0.9243,ai_heavy
158,14,6,11750.4,14688.0,0.926,ai_heavy
159,15,6,11434.5,14293.1,0.9243,ai_heavy
160,16,6,12011.1,15013.8,0.9192,ai_heavy
161,17,6,12009.1,15011.4,0.9112,ai_heavy
162,18,6,12083.7,15104.6,0.9009,ai_heavy
163,19,6,11850.3,14812.8,0.889,ai_heavy
164,20,6,11300.3,14125.4,0.8764,ai_heavy
165,21,6,11923.2,14904.0,0.8638,ai_heavy
166,22,6,11652.7,14565.9,0.8518,ai_heavy
167,23,6,11459.3,14324.2,0.8409,ai_heavy
168,0,7,11457.5,14321.9,0.8118,ai_heavy
169,1,7,11332.6,14165.8,0.8172,ai_heavy
170,2,7,11898.0,14872.5,0.8244,ai_heavy
171,3,7,11116.5,13895.6,0.8335,ai_heavy
172,4,7,11290.2,14112.7,0.8449,ai_heavy
173,5,7,11553.7,14442.1,0.8584,ai_heavy
174,6,7,12271.8,15339.8,0.874,ai_heavy
175,7,7,12116.8,15145.9,0.8911,ai_heavy
176,8,7,11207.2,14009.0,0.9092,ai_heavy
177,9,7,12309.2,15386.5,0.9272,ai_heavy
178,10,7,12349.8,15437.2,0.9441,ai_heavy
179,11,7,11484.5,14355.6,0.9588,ai_heavy
180,12,7,11028.0,13785.0,0.9703,ai_heavy
181,13,7,11921.5,14901.9,0.9775,ai_heavy
182,14,7,12355.7,15444.6,0.98,ai_heavy
183,15,7,12517.7,15647.2,0.9775,ai_heavy
184,16,7,11618.8,14523.4,0.9703,ai_heavy
185,17,7,12529.4,15661.7,0.9588,ai_heavy
186,18,7,11076.0,13844.9,0.9441,ai_heavy
187,19,7,11699.0,14623.8,0.9272,ai_heavy
188,20,7,11639.9,14549.9,0.9092,ai_heavy
189,21,7,12151.3,15189.1,0.8911,ai_heavy
190,22,7,12161.1,15201.3,0.874,ai_heavy
191,23,7,12002.8,15003.5,0.8584,ai_heavy
192,0,8,11091.3,13864.2,0.8118,ai_heavy
193,1,8,11871.8,14839.7,0.8172,ai_heavy
194,2,8,11766.0,14707.5,0.8244,ai_heavy
195,3,8,11028.3,13785.4,0.8335,ai_heavy
196,4,8,10915.4,13644.3,0.8449,ai_heavy
197,5,8,12032.1,15040.1,0.8584,ai_heavy
198,6,8,11641.9,14552.4,0.874,ai_heavy
199,7,8,11292.4,14115.5,0.8911,ai_heavy
200,8,8,11713.9,14642.3,0.9092,ai_heavy
201,9,8,11958.8,14948.5,0.9272,ai_heavy
202,10,8,11839.8,14799.7,0.9441,ai_heavy
203,11,8,11349.5,14186.8,0.9588,ai_heavy
204,12,8,12600.0,15750.0,0.9703,ai_heavy
205,13,8,12307.3,15384.2,0.9775,ai_heavy
206,14,8,11832.9,14791.2,0.98,ai_heavy
207,15,8,11841.6,14802.0,0.9775,ai_heavy
208,16,8,12059.1,15073.9,0.9703,ai_heavy
209,17,8,11500.3,14375.4,0.9588,ai_heavy
210,18,8,11984.2,14980.2,0.9441,ai_heavy
211,19,8,11357.4,14196.7,0.9272,ai_heavy
212,20,8,11762.5,14703.2,0.9092,ai_heavy
213,21,8,11333.5,14166.9,0.8911,ai_heavy
214,22,8,11312.5,14140.7,0.874,ai_heavy
215,23,8,12244.8,15306.1,0.8584,ai_heavy
216,0,9,11580.2,14475.3,0.8118,ai_heavy
217,1,9,11644.3,14555.4,0.8172,ai_heavy
218,2,9,10889.7,13612.1,0.8244,ai_heavy
219,3,9,11402.5,14253.1,0.8335,ai_heavy
220,4,9,11798.0,14747.6,0.8449,ai_heavy
221,5,9,11736.7,14670.9,0.8584,ai_heavy
222,6,9,10948.8,13686.0,0.874,ai_heavy
223,7,9,11818.3,14772.8,0.8911,ai_heavy
224,8,9,11917.1,14896.4,0.9092,ai_heavy
225,9,9,12285.2,15356.5,0.9272,ai_heavy
226,10,9,11636.0,14544.9,0.9441,ai_heavy
227,11,9,11103.0,13878.8,0.9588,ai_heavy
228,12,9,11573.7,14467.1,0.9703,ai_heavy
229,13,9,11554.2,14442.7,0.9775,ai_heavy
230,14,9,12217.4,15271.7,0.98,ai_heavy
231,15,9,10973.7,13717.1,0.9775,ai_heavy
232,16,9,11770.0,14712.5,0.9703,ai_heavy
233,17,9,12412.9,15516.1,0.9588,ai_heavy
234,18,9,11871.8,14839.8,0.9441,ai_heavy
235,19,9,12147.7,15184.7,0.9272,ai_heavy
236,20,9,11206.9,14008.6,0.9092,ai_heavy
237,21,9,11180.8,13976.0,0.8911,ai_heavy
238,22,9,12209.9,15262.3,0.874,ai_heavy
239,23,9,11704.2,14630.2,0.8584,ai_heavy
240,0,10,11595.5,14494.4,0.8118,ai_heavy
241,1,10,11184.1,13980.1,0.8172,ai_heavy
242,2,10,11624.0,14530.1,0.8244,ai_heavy
243,3,10,11211.3,14014.1,0.8335,ai_heavy
244,4,10,12051.4,15064.2,0.8449,ai_heavy
245,5,10,12600.0,15750.0,0.8584,ai_heavy
246,6,10,11875.1,14843.9,0.874,ai_heavy
247,7,10,11521.5,14401.9,0.8911,ai_heavy
248,8,10,10891.5,13614.4,0.9092,ai_heavy
249,9,10,11231.8,14039.8,0.9272,ai_heavy
250,10,10,12422.9,15528.7,0.9441,ai_heavy
251,11,10,11536.2,14420.2,0.9588,ai_heavy
252,12,10,11797.7,14747.1,0.9703,ai_heavy
253,13,10,12182.3,15227.8,0.9775,ai_heavy
254,14,10,12484.7,15605.9,0.98,ai_heavy
255,15,10,11875.9,14844.8,0.9775,ai_heavy
256,16,10,11785.6,14732.0,0.9703,ai_heavy
257,17,10,11929.3,14911.6,0.9588,ai_heavy
258,18,10,11645.8,14557.2,0.9441,ai_heavy
259,19,10,11626.0,14532.5,0.9272,ai_heavy
260,20,10,11933.1,14916.4,0.9092,ai_heavy
261,21,10,11810.6,14763.2,0.8911,ai_heavy
262,22,10,12453.7,15567.1,0.874,ai_heavy
263,23,10,11822.4,14778.0,0.8584,ai_heavy
264,0,11,11958.9,14948.6,0.8118,ai_heavy
265,1,11,11200.4,14000.5,0.8172,ai_heavy
266,2,11,11771.6,14714.5,0.8244,ai_heavy
267,3,11,11358.6,14198.3,0.8335,ai_heavy
268,4,11,11775.1,14718.9,0.8449,ai_heavy
269,5,11,11909.8,14887.2,0.8584,ai_heavy
270,6,11,11722.7,14653.3,0.874,ai_heavy
271,7,11,12593.5,15741.9,0.8911,ai_heavy
272,8,11,12292.4,15365.5,0.9092,ai_heavy
273,9,11,12247.4,15309.3,0.9272,ai_heavy
274,10,11,12141.4,15176.8,0.9441,ai_heavy
275,11,11,12533.4,15666.8,0.9588,ai_heavy
276,12,11,11416.1,14270.2,0.9703,ai_heavy
277,13,11,12438.5,15548.2,0.9775,ai_heavy
278,14,11,11597.7,14497.2,0.98,ai_heavy
279,15,11,11745.1,14681.4,0.9775,ai_heavy
280,16,11,12131.4,15164.2,0.9703,ai_heavy
281,17,11,12344.1,15430.1,0.9588,ai_heavy
282,18,11,11458.5,14323.1,0.9441,ai_heavy
283,19,11,11647.7,14559.7,0.9272,ai_heavy
284,20,11,11822.0,14777.5,0.9092,ai_heavy
285,21,11,11679.6,14599.5,0.8911,ai_heavy
286,22,11,12005.1,15006.3,0.874,ai_heavy
287,23,11,12600.0,15750.0,0.8584,ai_heavy
288,0,12,11696.7,14620.9,0.8083,ai_heavy
289,1,12,11305.2,14131.5,0.812,ai_heavy
290,2,12,11121.8,13902.3,0.8171,ai_heavy
291,3,12,11473.9,14342.3,0.8235,ai_heavy
292,4,12,11278.2,14097.7,0.8314,ai_heavy
293,5,12,11790.8,14738.5,0.8409,ai_heavy
294,6,12,11811.2,14764.0,0.8518,ai_heavy
295,7,12,11519.0,14398.7,0.8638,ai_heavy
296,8,12,12408.2,15510.2,0.8764,ai_heavy
297,9,12,11481.3,14351.6,0.889,ai_heavy
298,10,12,11725.9,14657.4,0.9009,ai_heavy
299,11,12,12018.3,15022.9,0.9112,ai_heavy
300,12,12,12127.0,15158.7,0.9192,ai_heavy
301,13,12,12275.9,15344.9,0.9243,ai_heavy
302,14,12,11978.9,14973.6,0.926,ai_heavy
303,15,12,12195.5,15244.4,0.9243,ai_heavy
304,16,12,11575.2,14469.1,0.9192,ai_heavy
305,17,12,12117.0,15146.2,0.9112,ai_heavy
306,18,12,12087.5,15109.4,0.9009,ai_heavy
307,19,12,12273.2,15341.5,0.889,ai_heavy
308,20,12,11124.7,13905.8,0.8764,ai_heavy
309,21,12,11363.4,14204.2,0.8638,ai_heavy
310,22,12,11941.0,14926.2,0.8518,ai_heavy
311,23,12,10702.8,13378.6,0.8409,ai_heavy
312,0,13,11721.9,14652.3,0.8083,ai_heavy
313,1,13,11927.7,14909.7,0.812,ai_heavy
314,2,13,11371.8,14214.8,0.8171,ai_heavy
315,3,13,11437.4,14296.7,0.8235,ai_heavy
316,4,13,11231.5,14039.4,0.8314,ai_heavy
317,5,13,11445.8,14307.2,0.8409,ai_heavy
318,6,13,11481.0,14351.3,0.8518,ai_heavy
319,7,13,11442.0,14302.5,0.8638,ai_heavy
320,8,13,11451.7,14314.6,0.8764,ai_heavy
321,9,13,11644.9,14556.1,0.889,ai_heavy
322,10,13,11668.1,14585.2,0.9009,ai_heavy
323,11,13,12455.2,15569.0,0.9112,ai_heavy
324,12,13,11671.2,14589.0,0.9192,ai_heavy
325,13,13,11944.8,14931.0,0.9243,ai_heavy
326,14,13,11622.2,14527.7,0.926,ai_heavy
327,15,13,11613.7,14517.1,0.9243,ai_heavy
328,16,13,11207.0,14008.8,0.9192,ai_heavy
329,17,13,11236.3,14045.4,0.9112,ai_heavy
330,18,13,11342.0,14177.5,0.9009,ai_heavy
331,19,13,11805.0,14756.3,0.889,ai_heavy
332,20,13,12088.9,15111.1,0.8764,ai_heavy
333,21,13,11055.2,13819.0,0.8638,ai_heavy
334,22,13,11461.3,14326.6,0.8518,ai_heavy
335,23,13,11150.9,13938.6,0.8409,ai_heavy
336,0,14,11468.0,14335.0,0.8118,ai_heavy
337,1,14,11945.8,14932.2,0.8172,ai_heavy
338,2,14,11433.6,14292.0,0.8244,ai_heavy
339,3,14,11593.9,14492.4,0.8335,ai_heavy
340,4,14,12145.1,15181.3,0.8449,ai_heavy
341,5,14,11829.0,14786.3,0.8584,ai_heavy
342,6,14,11438.3,14297.8,0.874,ai_heavy
343,7,14,11801.3,14751.6,0.8911,ai_heavy
344,8,14,11494.8,14368.5,0.9092,ai_heavy
345,9,14,11978.9,14973.6,0.9272,ai_heavy
346,10,14,12052.8,15066.0,0.9441,ai_heavy
347,11,14,11415.5,14269.3,0.9588,ai_heavy
348,12,14,11993.1,14991.4,0.9703,ai_heavy
349,13,14,11905.2,14881.6,0.9775,ai_heavy
350,14,14,12148.5,15185.6,0.98,ai_heavy
351,15,14,12245.4,15306.7,0.9775,ai_heavy
352,16,14,12101.3,15126.7,0.9703,ai_heavy
353,17,14,11795.4,14744.3,0.9588,ai_heavy
354,18,14,12201.6,15252.0,0.9441,ai_heavy
355,19,14,11519.8,14399.7,0.9272,ai_heavy
356,20,14,11320.5,14150.6,0.9092,ai_heavy
357,21,14,10619.4,13274.2,0.8911,ai_heavy
358,22,14,11680.5,14600.7,0.874,ai_heavy
359,23,14,11381.2,14226.4,0.8584,ai_heavy
360,0,15,11697.6,14622.0,0.8118,ai_heavy
361,1,15,10887.9,13609.9,0.8172,ai_heavy
362,2,15,11364.0,14205.0,0.8244,ai_heavy
363,3,15,11774.3,14717.8,0.8335,ai_heavy
364,4,15,11277.5,14096.9,0.8449,ai_heavy
365,5,15,11812.0,14765.0,0.8584,ai_heavy
366,6,15,11509.6,14386.9,0.874,ai_heavy
367,7,15,11733.7,14667.1,0.8911,ai_heavy
368,8,15,11997.9,14997.4,0.9092,ai_heavy
369,9,15,12167.8,15209.7,0.9272,ai_heavy
370,10,15,11902.2,14877.8,0.9441,ai_heavy
371,11,15,11613.0,14516.3,0.9588,ai_heavy
372,12,15,11766.5,14708.1,0.9703,ai_heavy
373,13,15,12175.7,15219.6,0.9775,ai_heavy
374,14,15,11587.0,14483.7,0.98,ai_heavy
375,15,15,11883.6,14854.5,0.9775,ai_heavy
376,16,15,11792.3,14740.4,0.9703,ai_heavy
377,17,15,11866.8,14833.5,0.9588,ai_heavy
378,18,15,11509.9,14387.4,0.9441,ai_heavy
379,19,15,11172.4,13965.5,0.9272,ai_heavy
380,20,15,11971.6,14964.5,0.9092,ai_heavy
381,21,15,12085.0,15106.2,0.8911,ai_heavy
382,22,15,11075.8,13844.8,0.874,ai_heavy
383,23,15,11797.9,14747.4,0.8584,ai_heavy
384,0,16,11935.3,14919.2,0.8118,ai_heavy
385,1,16,11779.2,14724.0,0.8172,ai_heavy
386,2,16,11444.1,14305.2,0.8244,ai_heavy
387,3,16,11281.8,14102.3,0.8335,ai_heavy
388,4,16,11665.3,14581.6,0.8449,ai_heavy
389,5,16,11755.5,14694.4,0.8584,ai_heavy
390,6,16,11738.8,14673.5,0.874,ai_heavy
391,7,16,11681.8,14602.2,0.8911,ai_heavy
392,8,16,11404.6,14255.8,0.9092,ai_heavy
393,9,16,11979.6,14974.6,0.9272,ai_heavy
394,10,16,12036.9,15046.2,0.9441,ai_heavy
395,11,16,11975.4,14969.3,0.9588,ai_heavy
396,12,16,11970.2,14962.7,0.9703,ai_heavy
397,13,16,12549.3,15686.6,0.9775,ai_heavy
398,14,16,11729.3,14661.6,0.98,ai_heavy
399,15,16,12406.7,15508.4,0.9775,ai_heavy
400,16,16,11667.7,14584.7,0.9703,ai_heavy
401,17,16,12299.7,15374.7,0.9588,ai_heavy
402,18,16,12308.4,15385.6,0.9441,ai_heavy
403,19,16,11725.6,14657.0,0.9272,ai_heavy
404,20,16,12374.8,15468.5,0.9092,ai_heavy
405,21,16,11910.5,14888.2,0.8911,ai_heavy
406,22,16,11397.1,14246.4,0.874,ai_heavy
407,23,16,11537.8,14422.2,0.8584,ai_heavy
408,0,17,11952.5,14940.6,0.8118,ai_heavy
409,1,17,11892.7,14865.9,0.8172,ai_heavy
410,2,17,11221.2,14026.4,0.8244,ai_heavy
411,3,17,11562.0,14452.4,0.8335,ai_heavy
412,4,17,11708.1,14635.1,0.8449,ai_heavy
413,5,17,11491.1,14363.8,0.8584,ai_heavy
414,6,17,12533.1,15666.4,0.874,ai_heavy
415,7,17,11827.6,14784.5,0.8911,ai_heavy
416,8,17,11765.6,14707.0,0.9092,ai_heavy
417,9,17,12252.3,15315.3,0.9272,ai_heavy
418,10,17,11739.2,14674.0,0.9441,ai_heavy
419,11,17,12263.5,15329.3,0.9588,ai_heavy
420,12,17,11333.5,14166.9,0.9703,ai_heavy
421,13,17,11784.8,14731.0,0.9775,ai_heavy
422,14,17,12329.4,15411.7,0.98,ai_heavy
423,15,17,12510.2,15637.7,0.9775,ai_heavy
424,16,17,11653.7,14567.1,0.9703,ai_heavy
425,17,17,11585.9,14482.4,0.9588,ai_heavy
426,18,17,12071.3,15089.2,0.9441,ai_heavy
427,19,17,11608.5,14510.7,0.9272,ai_heavy
428,20,17,11692.5,14615.6,0.9092,ai_heavy
429,21,17,12054.1,15067.6,0.8911,ai_heavy
430,22,17,11514.1,14392.6,0.874,ai_heavy
431,23,17,10980.7,13725.9,0.8584,ai_heavy
432,0,18,11108.5,13885.6,0.8118,ai_heavy
433,1,18,11575.7,14469.7,0.8172,ai_heavy
434,2,18,10941.1,13676.4,0.8244,ai_heavy
435,3,18,11507.0,14383.7,0.8335,ai_heavy
436,4,18,11151.0,13938.8,0.8449,ai_heavy
437,5,18,12242.8,15303.5,0.8584,ai_heavy
438,6,18,12465.5,15581.8,0.874,ai_heavy
439,7,18,11372.4,14215.5,0.8911,ai_heavy
440,8,18,11878.3,14847.8,0.9092,ai_heavy
441,9,18,11488.8,14361.0,0.9272,ai_heavy
442,10,18,11759.1,14698.9,0.9441,ai_heavy
443,11,18,12547.7,15684.7,0.9588,ai_heavy
444,12,18,11763.4,14704.3,0.9703,ai_heavy
445,13,18,11844.9,14806.1,0.9775,ai_heavy
446,14,18,11615.2,14519.0,0.98,ai_heavy
447,15,18,12358.2,15447.8,0.9775,ai_heavy
448,16,18,10762.5,13453.1,0.9703,ai_heavy
449,17,18,11745.6,14682.0,0.9588,ai_heavy
450,18,18,11852.9,14816.2,0.9441,ai_heavy
451,19,18,11595.0,14493.8,0.9272,ai_heavy
452,20,18,12092.8,15116.1,0.9092,ai_heavy
453,21,18,12168.8,15211.0,0.8911,ai_heavy
454,22,18,11209.3,14011.6,0.874,ai_heavy
455,23,18,12401.6,15502.0,0.8584,ai_heavy
456,0,19,11058.2,13822.7,0.8083,ai_heavy
457,1,19,12007.1,15008.9,0.812,ai_heavy
458,2,19,11623.9,14529.9,0.8171,ai_heavy
459,3,19,11411.8,14264.8,0.8235,ai_heavy
460,4,19,11463.0,14328.7,0.8314,ai_heavy
461,5,19,11616.0,14520.0,0.8409,ai_heavy
462,6,19,11726.1,14657.6,0.8518,ai_heavy
463,7,19,11358.8,14198.5,0.8638,ai_heavy
464,8,19,11628.6,14535.8,0.8764,ai_heavy
465,9,19,11468.9,14336.1,0.889,ai_heavy
466,10,19,11339.1,14173.9,0.9009,ai_heavy
467,11,19,11503.1,14378.8,0.9112,ai_heavy
468,12,19,11403.4,14254.3,0.9192,ai_heavy
469,13,19,11673.8,14592.2,0.9243,ai_heavy
470,14,19,11980.3,14975.4,0.926,ai_heavy
471,15,19,11865.6,14832.0,0.9243,ai_heavy
472,16,19,12510.5,15638.1,0.9192,ai_heavy
473,17,19,11010.2,13762.8,0.9112,ai_heavy
474,18,19,11933.8,14917.2,0.9009,ai_heavy
475,19,19,11742.6,14678.3,0.889,ai_heavy
476,20,19,11997.4,14996.7,0.8764,ai_heavy
477,21,19,11932.4,14915.5,0.8638,ai_heavy
478,22,19,11595.5,14494.4,0.8518,ai_heavy
479,23,19,11687.9,14609.9,0.8409,ai_heavy
480,0,20,11293.5,14116.9,0.8083,ai_heavy
481,1,20,11773.0,14716.3,0.812,ai_heavy
482,2,20,10919.6,13649.5,0.8171,ai_heavy
483,3,20,11857.0,14821.2,0.8235,ai_heavy
484,4,20,11597.5,14496.8,0.8314,ai_heavy
485,5,20,11457.8,14322.3,0.8409,ai_heavy
486,6,20,11571.9,14464.9,0.8518,ai_heavy
487,7,20,11625.5,14531.9,0.8638,ai_heavy
488,8,20,12166.6,15208.3,0.8764,ai_heavy
489,9,20,12600.0,15750.0,0.889,ai_heavy
490,10,20,12198.8,15248.4,0.9009,ai_heavy
491,11,20,11592.2,14490.3,0.9112,ai_heavy
492,12,20,12034.1,15042.6,0.9192,ai_heavy
493,13,20,12061.6,15077.0,0.9243,ai_heavy
494,14,20,11498.6,14373.2,0.926,ai_heavy
495,15,20,11375.6,14219.5,0.9243,ai_heavy
496,16,20,11788.5,14735.6,0.9192,ai_heavy
497,17,20,12077.9,15097.4,0.9112,ai_heavy
498,18,20,11199.1,13998.8,0.9009,ai_heavy
