hour,hour_of_day,day_of_year,it_load_kw,facility_load_kw,utilization,scenario
37,13,1,11329.8,14162.3,0.9431,cloud_heavy
38,14,1,11379.9,14224.9,0.95,cloud_heavy
39,15,1,11849.6,14812.0,0.9431,cloud_heavy
40,16,1,11745.5,14681.9,0.923,cloud_heavy
41,17,1,11462.8,14328.5,0.8912,cloud_heavy
42,18,1,10788.2,13485.2,0.8504,cloud_heavy
43,19,1,10770.5,13463.2,0.8033,cloud_heavy
44,20,1,10400.4,13000.5,0.7533,cloud_heavy
45,21,1,10097.8,12622.3,0.7032,cloud_heavy
46,22,1,9970.4,12462.9,0.6556,cloud_heavy
47,23,1,9493.0,11866.2,0.6123,cloud_heavy
48,0,2,8746.0,10932.5,0.4829,cloud_heavy
49,1,2,8688.1,10860.1,0.4978,cloud_heavy
50,2,2,8878.5,11098.1,0.5177,cloud_heavy
51,3,2,9140.9,11426.1,0.5431,cloud_heavy
52,4,2,8778.8,10973.5,0.5747,cloud_heavy
53,5,2,9339.3,11674.1,0.6123,cloud_heavy
54,6,2,9579.2,11974.0,0.6556,cloud_heavy
55,7,2,9839.7,12299.7,0.7032,cloud_heavy
56,8,2,10278.6,12848.3,0.7533,cloud_heavy
57,9,2,11175.7,13969.7,0.8033,cloud_heavy
58,10,2,10722.0,13402.5,0.8504,cloud_heavy
59,11,2,11606.6,14508.3,0.8912,cloud_heavy
60,12,2,10909.3,13636.6,0.923,cloud_heavy
61,13,2,11506.0,14382.5,0.9431,cloud_heavy
62,14,2,11725.5,14656.8,0.95,cloud_heavy
63,15,2,11827.2,14784.0,0.9431,cloud_heavy
64,16,2,11734.5,14668.1,0.923,cloud_heavy
65,17,2,11547.4,14434.3,0.8912,cloud_heavy
66,18,2,10892.8,13616.0,0.8504,cloud_heavy
67,19,2,10547.7,13184.6,0.8033,cloud_heavy
68,20,2,10630.9,13288.6,0.7533,cloud_heavy
69,21,2,9974.4,12468.0,0.7032,cloud_heavy
70,22,2,9344.5,11680.6,0.6556,cloud_heavy
71,23,2,9109.1,11386.4,0.6123,cloud_heavy
72,0,3,8335.0,10418.7,0.4829,cloud_heavy
73,1,3,8799.8,10999.8,0.4978,cloud_heavy
74,2,3,8839.7,11049.7,0.5177,cloud_heavy
75,3,3,9156.8,11446.0,0.5431,cloud_heavy
76,4,3,9062.4,11328.0,0.5747,cloud_heavy
77,5,3,9474.6,11843.2,0.6123,cloud_heavy
78,6,3,9898.7,12373.4,0.6556,cloud_heavy
79,7,3,9938.9,12423.6,0.7032,cloud_heavy
80,8,3,10506.2,13132.7,0.7533,cloud_heavy
81,9,3,10483.6,13104.5,0.8033,cloud_heavy
82,10,3,10888.1,13610.1,0.8504,cloud_heavy
83,11,3,11149.8,13937.3,0.8912,cloud_heavy
84,12,3,11077.2,13846.5,0.923,cloud_heavy
85,13,3,11792.6,14740.7,0.9431,cloud_heavy
86,14,3,11504.2,14380.2,0.95,cloud_heavy
87,15,3,11627.1,14533.9,0.9431,cloud_heavy
88,16,3,11655.1,14568.8,0.923,cloud_heavy
89,17,3,11430.1,14287.6,0.8912,cloud_heavy
90,18,3,11227.7,14034.6,0.8504,cloud_heavy
91,19,3,10664.4,13330.5,0.8033,cloud_heavy
92,20,3,10232.5,12790.7,0.7533,cloud_heavy
93,21,3,10008.0,12510.0,0.7032,cloud_heavy
94,22,3,9224.5,11530.6,0.6556,cloud_heavy
95,23,3,9020.3,11275.4,0.6123,cloud_heavy
96,0,4,8231.3,10289.1,0.4829,cloud_heavy
97,1,4,8411.1,10513.9,0.4978,cloud_heavy
98,2,4,8907.7,11134.6,0.5177,cloud_heavy
99,3,4,8727.3,10909.1,0.5431,cloud_heavy
100,4,4,9076.0,11344.9,0.5747,cloud_heavy
101,5,4,9797.3,12246.6,0.6123,cloud_heavy
102,6,4,9612.5,12015.6,0.6556,cloud_heavy
103,7,4,10254.0,12817.5,0.7032,cloud_heavy
104,8,4,10073.9,12592.3,0.7533,cloud_heavy
105,9,4,10630.1,13287.6,0.8033,cloud_heavy
106,10,4,10694.2,13367.8,0.8504,cloud_heavy
107,11,4,11164.3,13955.3,0.8912,cloud_heavy
108,12,4,11779.0,14723.7,0.923,cloud_heavy
109,13,4,11020.5,13775.6,0.9431,cloud_heavy
110,14,4,11820.6,14775.7,0.95,cloud_heavy
111,15,4,11705.7,14632.1,0.9431,cloud_heavy
112,16,4,11284.6,14105.7,0.923,cloud_heavy
113,17,4,10789.7,13487.1,0.8912,cloud_heavy
114,18,4,11031.8,13789.7,0.8504,cloud_heavy
115,19,4,10526.1,13157.7,0.8033,cloud_heavy
116,20,4,10436.5,13045.6,0.7533,cloud_heavy
117,21,4,10038.6,12548.2,0.7032,cloud_heavy
118,22,4,10183.2,12729.0,0.6556,cloud_heavy
119,23,4,9362.0,11702.5,0.6123,cloud_heavy
120,0,5,8244.8,10306.1,0.473,cloud_heavy
121,1,5,8621.5,10776.9,0.4835,cloud_heavy
122,2,5,8724.8,10905.9,0.4974,cloud_heavy
123,3,5,9144.0,11430.0,0.5152,cloud_heavy
124,4,5,9155.9,11444.9,0.5373,cloud_heavy
125,5,5,9204.4,11505.4,0.5636,cloud_heavy
126,6,5,9716.1,12145.1,0.5939,cloud_heavy
127,7,5,9188.6,11485.8,0.6272,cloud_heavy
128,8,5,9573.6,11967.0,0.6623,cloud_heavy
129,9,5,9715.5,12144.4,0.6973,cloud_heavy
130,10,5,10092.2,12615.2,0.7303,cloud_heavy
131,11,5,9971.8,12464.7,0.7589,cloud_heavy
132,12,5,10749.6,13437.0,0.7811,cloud_heavy
133,13,5,10571.0,13213.8,0.7952,cloud_heavy
134,14,5,10203.0,12753.8,0.8,cloud_heavy
135,15,5,10317.8,12897.2,0.7952,cloud_heavy
136,16,5,10647.8,13309.8,0.7811,cloud_heavy
137,17,5,10662.9,13328.6,0.7589,cloud_heavy
138,18,5,10823.3,13529.1,0.7303,cloud_heavy
139,19,5,10866.8,13583.6,0.6973,cloud_heavy
140,20,5,9882.3,12352.9,0.6623,cloud_heavy
141,21,5,9245.6,11557.0,0.6272,cloud_heavy
142,22,5,8712.2,10890.2,0.5939,cloud_heavy
143,23,5,9180.0,11475.0,0.5636,cloud_heavy
144,0,6,8298.6,10373.2,0.473,cloud_heavy
145,1,6,8468.6,10585.7,0.4835,cloud_heavy
146,2,6,8508.4,10635.5,0.4974,cloud_heavy
147,3,6,8748.6,10935.8,0.5152,cloud_heavy
148,4,6,9217.8,11522.2,0.5373,cloud_heavy
149,5,6,9149.8,11437.2,0.5636,cloud_heavy
150,6,6,9263.2,11579.0,0.5939,cloud_heavy
151,7,6,9232.4,11540.5,0.6272,cloud_heavy
152,8,6,9270.6,11588.2,0.6623,cloud_heavy
153,9,6,9847.5,12309.4,0.6973,cloud_heavy
154,10,6,10195.1,12743.9,0.7303,cloud_heavy
155,11,6,10953.0,13691.2,0.7589,cloud_heavy
156,12,6,10589.8,13237.3,0.7811,cloud_heavy
157,13,6,10955.7,13694.7,0.7952,cloud_heavy
158,14,6,10514.1,13142.6,0.8,cloud_heavy
159,15,6,10263.7,12829.6,0.7952,cloud_heavy
160,16,6,10243.2,12804.0,0.7811,cloud_heavy
161,17,6,10175.0,12718.8,0.7589,cloud_heavy
162,18,6,10863.7,13579.6,0.7303,cloud_heavy
163,19,6,9747.0,12183.8,0.6973,cloud_heavy
164,20,6,10006.5,12508.1,0.6623,cloud_heavy
165,21,6,9270.3,11587.9,0.6272,cloud_heavy
166,22,6,9567.6,11959.5,0.5939,cloud_heavy
167,23,6,9212.0,11515.0,0.5636,cloud_heavy
168,0,7,8531.1,10663.9,0.4829,cloud_heavy
169,1,7,8659.9,10824.9,0.4978,cloud_heavy
170,2,7,8629.2,10786.5,0.5177,cloud_heavy
171,3,7,9091.0,11363.8,0.5431,cloud_heavy
172,4,7,9054.8,11318.5,0.5747,cloud_heavy
173,5,7,9083.0,11353.8,0.6123,cloud_heavy
174,6,7,9343.8,11679.8,0.6556,cloud_heavy
175,7,7,10083.9,12604.9,0.7032,cloud_heavy
176,8,7,10855.1,13568.9,0.7533,cloud_heavy
177,9,7,10747.4,13434.2,0.8033,cloud_heavy
178,10,7,10968.8,13711.0,0.8504,cloud_heavy
179,11,7,11375.7,14219.6,0.8912,cloud_heavy
180,12,7,11939.5,14924.4,0.923,cloud_heavy
181,13,7,11699.3,14624.1,0.9431,cloud_heavy
182,14,7,11524.7,14405.8,0.95,cloud_heavy
183,15,7,12008.5,15010.7,0.9431,cloud_heavy
184,16,7,11637.1,14546.4,0.923,cloud_heavy
185,17,7,11798.6,14748.3,0.8912,cloud_heavy
186,18,7,11068.5,13835.6,0.8504,cloud_heavy
187,19,7,10303.1,12878.9,0.8033,cloud_heavy
188,20,7,9938.8,12423.4,0.7533,cloud_heavy
189,21,7,10528.9,13161.1,0.7032,cloud_heavy
190,22,7,10218.8,12773.5,0.6556,cloud_heavy
191,23,7,9378.9,11723.7,0.6123,cloud_heavy
192,0,8,8472.9,10591.1,0.4829,cloud_heavy
193,1,8,9050.7,11313.3,0.4978,cloud_heavy
194,2,8,8509.8,10637.3,0.5177,cloud_heavy
195,3,8,8730.2,10912.7,0.5431,cloud_heavy
196,4,8,9357.3,11696.6,0.5747,cloud_heavy
197,5,8,9318.1,11647.6,0.6123,cloud_heavy
198,6,8,9714.8,12143.6,0.6556,cloud_heavy
199,7,8,9982.8,12478.5,0.7032,cloud_heavy
200,8,8,10469.1,13086.4,0.7533,cloud_heavy
201,9,8,11147.7,13934.6,0.8033,cloud_heavy
202,10,8,11037.9,13797.3,0.8504,cloud_heavy
203,11,8,11496.9,14371.1,0.8912,cloud_heavy
204,12,8,10782.7,13478.4,0.923,cloud_heavy
205,13,8,11605.8,14507.2,0.9431,cloud_heavy
206,14,8,11373.3,14216.7,0.95,cloud_heavy
207,15,8,11197.8,13997.2,0.9431,cloud_heavy
208,16,8,11186.7,13983.3,0.923,cloud_heavy
209,17,8,11165.9,13957.4,0.8912,cloud_heavy
210,18,8,11310.4,14138.0,0.8504,cloud_heavy
211,19,8,10270.4,12838.0,0.8033,cloud_heavy
212,20,8,10373.7,12967.1,0.7533,cloud_heavy
213,21,8,9886.3,12357.9,0.7032,cloud_heavy
214,22,8,9620.8,12026.0,0.6556,cloud_heavy
215,23,8,9713.4,12141.7,0.6123,cloud_heavy
216,0,9,8709.8,10887.2,0.4829,cloud_heavy
217,1,9,9018.4,11273.0,0.4978,cloud_heavy
218,2,9,8761.3,10951.7,0.5177,cloud_heavy
219,3,9,8783.7,10979.6,0.5431,cloud_heavy
220,4,9,9118.5,11398.1,0.5747,cloud_heavy
221,5,9,9498.3,11872.9,0.6123,cloud_heavy
222,6,9,9767.8,12209.8,0.6556,cloud_heavy
223,7,9,9705.6,12132.1,0.7032,cloud_heavy
224,8,9,10392.3,12990.4,0.7533,cloud_heavy
225,9,9,10769.3,13461.6,0.8033,cloud_heavy
226,10,9,11839.3,14799.1,0.8504,cloud_heavy
227,11,9,11914.0,14892.6,0.8912,cloud_heavy
228,12,9,11195.3,13994.1,0.923,cloud_heavy
229,13,9,11522.6,14403.2,0.9431,cloud_heavy
230,14,9,11156.2,13945.3,0.95,cloud_heavy
231,15,9,11416.8,14271.0,0.9431,cloud_heavy
232,16,9,11598.1,14497.7,0.923,cloud_heavy
233,17,9,11687.0,14608.8,0.8912,cloud_heavy
234,18,9,10767.2,13459.0,0.8504,cloud_heavy
235,19,9,10486.1,13107.7,0.8033,cloud_heavy
236,20,9,9696.5,12120.6,0.7533,cloud_heavy
237,21,9,9983.0,12478.8,0.7032,cloud_heavy
238,22,9,9406.7,11758.3,0.6556,cloud_heavy
239,23,9,9279.9,11599.9,0.6123,cloud_heavy
240,0,10,8345.9,10432.4,0.4829,cloud_heavy
241,1,10,8646.0,10807.5,0.4978,cloud_heavy
242,2,10,8338.0,10422.5,0.5177,cloud_heavy
243,3,10,8576.2,10720.2,0.5431,cloud_heavy
244,4,10,9766.5,12208.1,0.5747,cloud_heavy
245,5,10,9065.5,11331.9,0.6123,cloud_heavy
246,6,10,9396.6,11745.8,0.6556,cloud_heavy
247,7,10,10584.8,13231.1,0.7032,cloud_heavy
248,8,10,11267.4,14084.3,0.7533,cloud_heavy
249,9,10,10320.1,12900.1,0.8033,cloud_heavy
250,10,10,10886.3,13607.9,0.8504,cloud_heavy
251,11,10,11394.5,14243.2,0.8912,cloud_heavy
252,12,10,12085.2,15106.5,0.923,cloud_heavy
253,13,10,11278.7,14098.3,0.9431,cloud_heavy
254,14,10,11582.6,14478.3,0.95,cloud_heavy
255,15,10,11893.8,14867.3,0.9431,cloud_heavy
256,16,10,11639.2,14549.0,0.923,cloud_heavy
257,17,10,11151.7,13939.6,0.8912,cloud_heavy
258,18,10,10963.8,13704.7,0.8504,cloud_heavy
259,19,10,10254.9,12818.6,0.8033,cloud_heavy
260,20,10,10290.1,12862.6,0.7533,cloud_heavy
261,21,10,9951.8,12439.8,0.7032,cloud_heavy
262,22,10,9784.0,12230.0,0.6556,cloud_heavy
263,23,10,9272.6,11590.8,0.6123,cloud_heavy
264,0,11,8692.6,10865.8,0.4829,cloud_heavy
265,1,11,8934.0,11167.4,0.4978,cloud_heavy
266,2,11,8843.2,11054.0,0.5177,cloud_heavy
267,3,11,9065.7,11332.1,0.5431,cloud_heavy
268,4,11,9194.7,11493.4,0.5747,cloud_heavy
269,5,11,9429.7,11787.2,0.6123,cloud_heavy
270,6,11,9506.0,11882.5,0.6556,cloud_heavy
271,7,11,10127.3,12659.1,0.7032,cloud_heavy
272,8,11,10333.9,12917.4,0.7533,cloud_heavy
273,9,11,11367.7,14209.6,0.8033,cloud_heavy
274,10,11,11527.5,14409.4,0.8504,cloud_heavy
275,11,11,11409.5,14261.9,0.8912,cloud_heavy
276,12,11,11226.3,14032.9,0.923,cloud_heavy
277,13,11,11234.9,14043.6,0.9431,cloud_heavy
278,14,11,12085.5,15106.8,0.95,cloud_heavy
279,15,11,11714.4,14643.0,0.9431,cloud_heavy
280,16,11,11654.9,14568.6,0.923,cloud_heavy
281,17,11,10688.7,13360.8,0.8912,cloud_heavy
282,18,11,11314.2,14142.8,0.8504,cloud_heavy
283,19,11,10841.9,13552.3,0.8033,cloud_heavy
284,20,11,10018.9,12523.6,0.7533,cloud_heavy
285,21,11,9890.1,12362.6,0.7032,cloud_heavy
286,22,11,9793.2,12241.5,0.6556,cloud_heavy
287,23,11,9444.6,11805.7,0.6123,cloud_heavy
288,0,12,8431.5,10539.3,0.473,cloud_heavy
289,1,12,8548.8,10686.0,0.4835,cloud_heavy
290,2,12,8602.0,10752.5,0.4974,cloud_heavy
291,3,12,8826.0,11032.4,0.5152,cloud_heavy
292,4,12,9326.4,11658.0,0.5373,cloud_heavy
293,5,12,8405.6,10507.0,0.5636,cloud_heavy
294,6,12,9241.4,11551.7,0.5939,cloud_heavy
295,7,12,9578.9,11973.6,0.6272,cloud_heavy
296,8,12,9847.6,12309.5,0.6623,cloud_heavy
297,9,12,9881.8,12352.2,0.6973,cloud_heavy
298,10,12,9673.4,12091.8,0.7303,cloud_heavy
299,11,12,10503.7,13129.6,0.7589,cloud_heavy
300,12,12,11095.2,13869.0,0.7811,cloud_heavy
301,13,12,10152.3,12690.4,0.7952,cloud_heavy
302,14,12,10950.6,13688.3,0.8,cloud_heavy
303,15,12,10537.1,13171.4,0.7952,cloud_heavy
304,16,12,10529.2,13161.5,0.7811,cloud_heavy
305,17,12,10072.8,12591.0,0.7589,cloud_heavy
306,18,12,10109.2,12636.4,0.7303,cloud_heavy
307,19,12,10383.0,12978.8,0.6973,cloud_heavy
308,20,12,9931.6,12414.5,0.6623,cloud_heavy
309,21,12,10023.6,12529.5,0.6272,cloud_heavy
310,22,12,9636.2,12045.3,0.5939,cloud_heavy
311,23,12,9226.8,11533.5,0.5636,cloud_heavy
312,0,13,8951.0,11188.8,0.473,cloud_heavy
313,1,13,8688.4,10860.4,0.4835,cloud_heavy
314,2,13,8882.8,11103.6,0.4974,cloud_heavy
315,3,13,8707.6,10884.5,0.5152,cloud_heavy
316,4,13,8950.0,11187.4,0.5373,cloud_heavy
317,5,13,8916.3,11145.4,0.5636,cloud_heavy
318,6,13,9583.8,11979.8,0.5939,cloud_heavy
319,7,13,9191.6,11489.5,0.6272,cloud_heavy
320,8,13,9990.0,12487.6,0.6623,cloud_heavy
321,9,13,9936.1,12420.2,0.6973,cloud_heavy
322,10,13,10570.4,13213.0,0.7303,cloud_heavy
323,11,13,10635.6,13294.5,0.7589,cloud_heavy
324,12,13,11124.8,13905.9,0.7811,cloud_heavy
325,13,13,10875.3,13594.1,0.7952,cloud_heavy
326,14,13,10170.6,12713.3,0.8,cloud_heavy
327,15,13,10620.6,13275.8,0.7952,cloud_heavy
328,16,13,10177.7,12722.1,0.7811,cloud_heavy
329,17,13,10239.6,12799.5,0.7589,cloud_heavy
330,18,13,10674.6,13343.2,0.7303,cloud_heavy
331,19,13,10184.4,12730.5,0.6973,cloud_heavy
332,20,13,9556.3,11945.4,0.6623,cloud_heavy
333,21,13,9238.7,11548.3,0.6272,cloud_heavy
334,22,13,9316.6,11645.8,0.5939,cloud_heavy
335,23,13,8774.5,10968.1,0.5636,cloud_heavy
336,0,14,8398.8,10498.5,0.4829,cloud_heavy
337,1,14,8751.7,10939.6,0.4978,cloud_heavy
338,2,14,9107.2,11384.0,0.5177,cloud_heavy
339,3,14,9134.8,11418.5,0.5431,cloud_heavy
340,4,14,8549.1,10686.3,0.5747,cloud_heavy
341,5,14,9515.8,11894.8,0.6123,cloud_heavy
342,6,14,9737.3,12171.7,0.6556,cloud_heavy
343,7,14,10156.6,12695.7,0.7032,cloud_heavy
344,8,14,10866.7,13583.3,0.7533,cloud_heavy
345,9,14,10034.0,12542.5,0.8033,cloud_heavy
346,10,14,10812.7,13515.9,0.8504,cloud_heavy
347,11,14,11478.9,14348.7,0.8912,cloud_heavy
348,12,14,10944.2,13680.3,0.923,cloud_heavy
349,13,14,12137.4,15171.8,0.9431,cloud_heavy
350,14,14,11797.4,14746.8,0.95,cloud_heavy
351,15,14,11918.0,14897.5,0.9431,cloud_heavy
352,16,14,11292.6,14115.7,0.923,cloud_heavy
353,17,14,11554.3,14442.9,0.8912,cloud_heavy
354,18,14,11360.8,14201.0,0.8504,cloud_heavy
355,19,14,10770.8,13463.5,0.8033,cloud_heavy
356,20,14,10437.0,13046.3,0.7533,cloud_heavy
357,21,14,10113.4,12641.7,0.7032,cloud_heavy
358,22,14,9464.7,11830.9,0.6556,cloud_heavy
359,23,14,9388.0,11735.0,0.6123,cloud_heavy
360,0,15,8532.2,10665.2,0.4829,cloud_heavy
361,1,15,8770.3,10962.8,0.4978,cloud_heavy
362,2,15,9066.2,11332.7,0.5177,cloud_heavy
363,3,15,8686.1,10857.6,0.5431,cloud_heavy
364,4,15,9145.7,11432.1,0.5747,cloud_heavy
365,5,15,9848.8,12311.0,0.6123,cloud_heavy
366,6,15,9499.6,11874.5,0.6556,cloud_heavy
367,7,15,9784.5,12230.7,0.7032,cloud_heavy
368,8,15,10427.1,13033.8,0.7533,cloud_heavy
369,9,15,10967.0,13708.7,0.8033,cloud_heavy
370,10,15,11011.7,13764.6,0.8504,cloud_heavy
371,11,15,11728.7,14660.8,0.8912,cloud_heavy
372,12,15,11784.7,14730.8,0.923,cloud_heavy
373,13,15,11916.3,14895.4,0.9431,cloud_heavy
374,14,15,11862.5,14828.1,0.95,cloud_heavy
375,15,15,12434.4,15543.0,0.9431,cloud_heavy
376,16,15,11418.6,14273.3,0.923,cloud_heavy
377,17,15,10601.0,13251.3,0.8912,cloud_heavy
378,18,15,11537.7,14422.2,0.8504,cloud_heavy
379,19,15,10549.2,13186.5,0.8033,cloud_heavy
380,20,15,10397.7,12997.1,0.7533,cloud_heavy
381,21,15,10426.1,13032.7,0.7032,cloud_heavy
382,22,15,9249.3,11561.6,0.6556,cloud_heavy
383,23,15,9075.6,11344.6,0.6123,cloud_heavy
384,0,16,8159.6,10199.5,0.4829,cloud_heavy
385,1,16,8464.0,10580.0,0.4978,cloud_heavy
386,2,16,8918.2,11147.8,0.5177,cloud_heavy
387,3,16,9112.1,11390.1,0.5431,cloud_heavy
388,4,16,9256.2,11570.2,0.5747,cloud_heavy
389,5,16,9030.1,11287.6,0.6123,cloud_heavy
390,6,16,9043.0,11303.7,0.6556,cloud_heavy
391,7,16,10048.4,12560.5,0.7032,cloud_heavy
392,8,16,10217.5,12771.8,0.7533,cloud_heavy
393,9,16,10843.4,13554.3,0.8033,cloud_heavy
394,10,16,11239.8,14049.7,0.8504,cloud_heavy
395,11,16,11325.8,14157.2,0.8912,cloud_heavy
396,12,16,11751.4,14689.2,0.923,cloud_heavy
397,13,16,11702.7,14628.4,0.9431,cloud_heavy
398,14,16,11854.1,14817.6,0.95,cloud_heavy
399,15,16,11377.1,14221.3,0.9431,cloud_heavy
400,16,16,11427.4,14284.3,0.923,cloud_heavy
401,17,16,11345.6,14182.0,0.8912,cloud_heavy
402,18,16,11278.9,14098.6,0.8504,cloud_heavy
403,19,16,10569.7,13212.1,0.8033,cloud_heavy
404,20,16,10526.2,13157.7,0.7533,cloud_heavy
405,21,16,9952.0,12440.0,0.7032,cloud_heavy
406,22,16,9682.1,12102.6,0.6556,cloud_heavy
407,23,16,9664.4,12080.5,0.6123,cloud_heavy
408,0,17,8058.9,10073.6,0.4829,cloud_heavy
409,1,17,8333.3,10416.6,0.4978,cloud_heavy
410,2,17,8410.7,10513.4,0.5177,cloud_heavy
411,3,17,8342.9,10428.7,0.5431,cloud_heavy
412,4,17,8993.3,11241.6,0.5747,cloud_heavy
413,5,17,9641.7,12052.2,0.6123,cloud_heavy
414,6,17,9633.3,12041.6,0.6556,cloud_heavy
415,7,17,10091.5,12614.4,0.7032,cloud_heavy
416,8,17,10702.8,13378.5,0.7533,cloud_heavy
417,9,17,11122.1,13902.6,0.8033,cloud_heavy
418,10,17,10985.1,13731.4,0.8504,cloud_heavy
419,11,17,11737.0,14671.2,0.8912,cloud_heavy
420,12,17,11521.1,14401.4,0.923,cloud_heavy
421,13,17,11330.8,14163.5,0.9431,cloud_heavy
422,14,17,11460.4,14325.5,0.95,cloud_heavy
423,15,17,11106.5,13883.2,0.9431,cloud_heavy
424,16,17,11183.2,13979.0,0.923,cloud_heavy
425,17,17,11157.8,13947.3,0.8912,cloud_heavy
426,18,17,11273.3,14091.6,0.8504,cloud_heavy
427,19,17,11248.2,14060.3,0.8033,cloud_heavy
428,20,17,9934.4,12418.0,0.7533,cloud_heavy
429,21,17,10150.2,12687.8,0.7032,cloud_heavy
430,22,17,9413.0,11766.3,0.6556,cloud_heavy
431,23,17,9564.0,11955.0,0.6123,cloud_heavy
432,0,18,8537.7,10672.1,0.4829,cloud_heavy
433,1,18,8194.3,10242.9,0.4978,cloud_heavy
434,2,18,9047.3,11309.1,0.5177,cloud_heavy
435,3,18,8808.2,11010.2,0.5431,cloud_heavy
436,4,18,9033.1,11291.3,0.5747,cloud_heavy
437,5,18,9127.1,11408.9,0.6123,cloud_heavy
438,6,18,9525.6,11907.0,0.6556,cloud_heavy
439,7,18,10160.8,12701.0,0.7032,cloud_heavy
440,8,18,10305.3,12881.6,0.7533,cloud_heavy
441,9,18,10801.5,13501.9,0.8033,cloud_heavy
442,10,18,11127.5,13909.3,0.8504,cloud_heavy
443,11,18,11725.8,14657.3,0.8912,cloud_heavy
444,12,18,11371.2,14214.0,0.923,cloud_heavy
445,13,18,11107.8,13884.8,0.9431,cloud_heavy
446,14,18,12042.1,15052.6,0.95,cloud_heavy
447,15,18,11507.2,14384.0,0.9431,cloud_heavy
448,16,18,11873.5,14841.9,0.923,cloud_heavy
449,17,18,11408.7,14260.9,0.8912,cloud_heavy
450,18,18,10964.6,13705.8,0.8504,cloud_heavy
451,19,18,10808.0,13509.9,0.8033,cloud_heavy
452,20,18,10970.8,13713.5,0.7533,cloud_heavy
453,21,18,10657.1,13321.4,0.7032,cloud_heavy
454,22,18,9736.6,12170.7,0.6556,cloud_heavy
455,23,18,9475.0,11843.8,0.6123,cloud_heavy
456,0,19,8780.7,10975.8,0.473,cloud_heavy
457,1,19,8357.9,10447.3,0.4835,cloud_heavy
458,2,19,8754.2,10942.7,0.4974,cloud_heavy
459,3,19,8778.9,10973.7,0.5152,cloud_heavy
460,4,19,9016.2,11270.3,0.5373,cloud_heavy
461,5,19,8879.2,11099.0,0.5636,cloud_heavy
462,6,19,8863.6,11079.5,0.5939,cloud_heavy
463,7,19,8935.9,11169.9,0.6272,cloud_heavy
464,8,19,9433.8,11792.2,0.6623,cloud_heavy
465,9,19,9855.8,12319.7,0.6973,cloud_heavy
466,10,19,10121.8,12652.2,0.7303,cloud_heavy
467,11,19,11005.8,13757.3,0.7589,cloud_heavy
468,12,19,10898.6,13623.2,0.7811,cloud_heavy
469,13,19,10334.8,12918.5,0.7952,cloud_heavy
470,14,19,10785.3,13481.7,0.8,cloud_heavy
471,15,19,10512.0,13140.0,0.7952,cloud_heavy
472,16,19,10458.6,13073.3,0.7811,cloud_heavy
473,17,19,10459.2,13074.0,0.7589,cloud_heavy
474,18,19,10401.3,13001.6,0.7303,cloud_heavy
475,19,19,9891.6,12364.5,0.6973,cloud_heavy
476,20,19,10072.5,12590.6,0.6623,cloud_heavy
477,21,19,9202.0,11502.5,0.6272,cloud_heavy
478,22,19,9309.3,11636.6,0.5939,cloud_heavy
479,23,19,9816.6,12270.7,0.5636,cloud_heavy
480,0,20,8562.9,10703.7,0.473,cloud_heavy
481,1,20,8944.1,11180.2,0.4835,cloud_heavy
