hour,hour_of_day,day_of_year,it_load_kw,facility_load_kw,utilization,scenario
78,6,3,7164.6,9314.0,0.874,ai_heavy
79,7,3,7647.8,9942.1,0.8911,ai_heavy
80,8,3,7104.6,9236.0,0.9092,ai_heavy
81,9,3,7347.4,9551.6,0.9272,ai_heavy
82,10,3,7477.2,9720.4,0.9441,ai_heavy
83,11,3,7814.2,10158.5,0.9588,ai_heavy
84,12,3,7944.9,10328.4,0.9703,ai_heavy
85,13,3,7912.0,10285.5,0.9775,ai_heavy
86,14,3,7627.1,9915.2,0.98,ai_heavy
87,15,3,7100.9,9231.2,0.9775,ai_heavy
88,16,3,7737.4,10058.6,0.9703,ai_heavy
89,17,3,7967.2,10357.4,0.9588,ai_heavy
90,18,3,7890.1,10257.2,0.9441,ai_heavy
91,19,3,7688.4,9994.9,0.9272,ai_heavy
92,20,3,7286.4,9472.4,0.9092,ai_heavy
93,21,3,7410.4,9633.5,0.8911,ai_heavy
94,22,3,7938.6,10320.2,0.874,ai_heavy
95,23,3,7162.1,9310.7,0.8584,ai_heavy
96,0,4,7154.9,9301.4,0.8118,ai_heavy
97,1,4,7627.9,9916.3,0.8172,ai_heavy
98,2,4,7332.8,9532.6,0.8244,ai_heavy
99,3,4,7178.7,9332.4,0.8335,ai_heavy
100,4,4,7801.6,10142.0,0.8449,ai_heavy
101,5,4,7583.4,9858.5,0.8584,ai_heavy
102,6,4,7417.4,9642.6,0.874,ai_heavy
103,7,4,7270.2,9451.3,0.8911,ai_heavy
104,8,4,8020.2,10426.2,0.9092,ai_heavy
105,9,4,7577.5,9850.8,0.9272,ai_heavy
106,10,4,7927.5,10305.7,0.9441,ai_heavy
107,11,4,7835.2,10185.7,0.9588,ai_heavy
108,12,4,7528.2,9786.7,0.9703,ai_heavy
109,13,4,7540.7,9803.0,0.9775,ai_heavy
110,14,4,7994.8,10393.2,0.98,ai_heavy
111,15,4,7994.6,10393.0,0.9775,ai_heavy
112,16,4,7217.1,9382.2,0.9703,ai_heavy
113,17,4,7756.4,10083.4,0.9588,ai_heavy
114,18,4,7580.8,9855.1,0.9441,ai_heavy
115,19,4,7348.0,9552.4,0.9272,ai_heavy
116,20,4,7615.4,9900.0,0.9092,ai_heavy
117,21,4,7224.2,9391.4,0.8911,ai_heavy
118,22,4,7398.3,9617.8,0.874,ai_heavy
119,23,4,7300.8,9491.0,0.8584,ai_heavy
120,0,5,7293.7,9481.8,0.8083,ai_heavy
121,1,5,7394.5,9612.8,0.812,ai_heavy
122,2,5,7191.9,9349.5,0.8171,ai_heavy
123,3,5,7778.1,10111.5,0.8235,ai_heavy
124,4,5,7549.5,9814.4,0.8314,ai_heavy
125,5,5,7854.9,10211.4,0.8409,ai_heavy
126,6,5,7434.1,9664.4,0.8518,ai_heavy
127,7,5,7364.7,9574.1,0.8638,ai_heavy
128,8,5,7903.0,10273.8,0.8764,ai_heavy
129,9,5,7395.4,9614.0,0.889,ai_heavy
130,10,5,7503.3,9754.3,0.9009,ai_heavy
131,11,5,7722.4,10039.1,0.9112,ai_heavy
132,12,5,7290.0,9477.0,0.9192,ai_heavy
133,13,5,7740.4,10062.5,0.9243,ai_heavy
134,14,5,7714.0,10028.2,0.926,ai_heavy
135,15,5,7867.3,10227.5,0.9243,ai_heavy
136,16,5,7773.3,10105.2,0.9192,ai_heavy
137,17,5,7853.9,10210.1,0.9112,ai_heavy
138,18,5,7518.7,9774.3,0.9009,ai_heavy
139,19,5,7331.1,9530.4,0.889,ai_heavy
140,20,5,7982.1,10376.8,0.8764,ai_heavy
141,21,5,7145.0,9288.6,0.8638,ai_heavy
142,22,5,7150.3,9295.4,0.8518,ai_heavy
143,23,5,7580.0,9854.0,0.8409,ai_heavy
144,0,6,7765.7,10095.4,0.8083,ai_heavy
145,1,6,7452.5,9688.3,0.812,ai_heavy
146,2,6,7640.3,9932.3,0.8171,ai_heavy
147,3,6,6982.8,9077.6,0.8235,ai_heavy
148,4,6,7327.9,9526.3,0.8314,ai_heavy
149,5,6,7034.6,9145.0,0.8409,ai_heavy
150,6,6,7644.9,9938.4,0.8518,ai_heavy
151,7,6,7140.4,9282.6,0.8638,ai_heavy
152,8,6,7219.2,9384.9,0.8764,ai_heavy
153,9,6,7641.9,9934.5,0.889,ai_heavy
154,10,6,7783.9,10119.1,0.9009,ai_heavy
155,11,6,7523.0,9780.0,0.9112,ai_heavy
156,12,6,7700.6,10010.8,0.9192,ai_heavy
157,13,6,7701.0,10011.3,0.9243,ai_heavy
158,14,6,7532.3,9792.0,0.926,ai_heavy
159,15,6,7329.8,9528.7,0.9243,ai_heavy
160,16,6,7699.4,10009.2,0.9192,ai_heavy
161,17,6,7698.1,10007.6,0.9112,ai_heavy
162,18,6,7746.0,10069.8,0.9009,ai_heavy
163,19,6,7596.3,9875.2,0.889,ai_heavy
164,20,6,7243.8,9416.9,0.8764,ai_heavy
165,21,6,7643.1,9936.0,0.8638,ai_heavy
166,22,6,7469.7,9710.6,0.8518,ai_heavy
167,23,6,7345.7,9549.4,0.8409,ai_heavy
168,0,7,7344.6,9547.9,0.8118,ai_heavy
169,1,7,7264.5,9443.9,0.8172,ai_heavy
170,2,7,7626.9,9915.0,0.8244,ai_heavy
171,3,7,7126.0,9263.8,0.8335,ai_heavy
172,4,7,7237.3,9408.5,0.8449,ai_heavy
173,5,7,7406.2,9628.0,0.8584,ai_heavy
174,6,7,7866.6,10226.5,0.874,ai_heavy
175,7,7,7767.1,10097.3,0.8911,ai_heavy
176,8,7,7184.1,9339.4,0.9092,ai_heavy
177,9,7,7890.5,10257.7,0.9272,ai_heavy
178,10,7,7916.5,10291.5,0.9441,ai_heavy
179,11,7,7361.8,9570.4,0.9588,ai_heavy
180,12,7,7069.2,9190.0,0.9703,ai_heavy
181,13,7,7642.0,9934.6,0.9775,ai_heavy
182,14,7,7920.3,10296.4,0.98,ai_heavy
183,15,7,8024.2,10431.4,0.9775,ai_heavy
184,16,7,7447.9,9682.3,0.9703,ai_heavy
185,17,7,8031.6,10441.1,0.9588,ai_heavy
186,18,7,7100.0,9230.0,0.9441,ai_heavy
187,19,7,7499.4,9749.2,0.9272,ai_heavy
188,20,7,7461.5,9699.9,0.9092,ai_heavy
189,21,7,7789.3,10126.1,0.8911,ai_heavy
190,22,7,7795.6,10134.2,0.874,ai_heavy
191,23,7,7694.1,10002.3,0.8584,ai_heavy
192,0,8,7109.8,9242.8,0.8118,ai_heavy
193,1,8,7610.1,9893.1,0.8172,ai_heavy
194,2,8,7542.3,9805.0,0.8244,ai_heavy
195,3,8,7069.5,9190.3,0.8335,ai_heavy
196,4,8,6997.1,9096.2,0.8449,ai_heavy
197,5,8,7712.9,10026.8,0.8584,ai_heavy
198,6,8,7462.8,9701.6,0.874,ai_heavy
199,7,8,7238.7,9410.4,0.8911,ai_heavy
200,8,8,7508.9,9761.5,0.9092,ai_heavy
201,9,8,7665.9,9965.7,0.9272,ai_heavy
202,10,8,7589.6,9866.5,0.9441,ai_heavy
203,11,8,7275.3,9457.9,0.9588,ai_heavy
204,12,8,8076.9,10500.0,0.9703,ai_heavy
205,13,8,7889.3,10256.1,0.9775,ai_heavy
206,14,8,7585.2,9860.8,0.98,ai_heavy
207,15,8,7590.8,9868.0,0.9775,ai_heavy
208,16,8,7730.2,10049.3,0.9703,ai_heavy
209,17,8,7372.0,9583.6,0.9588,ai_heavy
210,18,8,7682.2,9986.8,0.9441,ai_heavy
211,19,8,7280.4,9464.5,0.9272,ai_heavy
212,20,8,7540.1,9802.1,0.9092,ai_heavy
213,21,8,7265.1,9444.6,0.8911,ai_heavy
214,22,8,7251.6,9427.1,0.874,ai_heavy
215,23,8,7849.3,10204.0,0.8584,ai_heavy
216,0,9,7423.2,9650.2,0.8118,ai_heavy
217,1,9,7464.3,9703.6,0.8172,ai_heavy
218,2,9,6980.6,9074.8,0.8244,ai_heavy
219,3,9,7309.3,9502.1,0.8335,ai_heavy
220,4,9,7562.8,9831.7,0.8449,ai_heavy
221,5,9,7523.5,9780.6,0.8584,ai_heavy
222,6,9,7018.4,9124.0,0.874,ai_heavy
223,7,9,7575.8,9848.5,0.8911,ai_heavy
224,8,9,7639.2,9930.9,0.9092,ai_heavy
225,9,9,7875.1,10237.7,0.9272,ai_heavy
226,10,9,7458.9,9696.6,0.9441,ai_heavy
227,11,9,7117.3,9252.5,0.9588,ai_heavy
228,12,9,7419.0,9644.7,0.9703,ai_heavy
229,13,9,7406.5,9628.5,0.9775,ai_heavy
230,14,9,7831.7,10181.2,0.98,ai_heavy
231,15,9,7034.4,9144.7,0.9775,ai_heavy
232,16,9,7544.8,9808.3,0.9703,ai_heavy
233,17,9,7957.0,10344.1,0.9588,ai_heavy
234,18,9,7610.2,9893.2,0.9441,ai_heavy
235,19,9,7787.0,10123.1,0.9272,ai_heavy
236,20,9,7183.9,9339.1,0.9092,ai_heavy
237,21,9,7167.2,9317.3,0.8911,ai_heavy
238,22,9,7826.8,10174.9,0.874,ai_heavy
239,23,9,7502.7,9753.5,0.8584,ai_heavy
240,0,10,7433.0,9662.9,0.8118,ai_heavy
241,1,10,7169.3,9320.1,0.8172,ai_heavy
242,2,10,7451.3,9686.7,0.8244,ai_heavy
243,3,10,7186.7,9342.8,0.8335,ai_heavy
244,4,10,7725.2,10042.8,0.8449,ai_heavy
245,5,10,8076.9,10500.0,0.8584,ai_heavy
246,6,10,7612.2,9895.9,0.874,ai_heavy
247,7,10,7385.6,9601.3,0.8911,ai_heavy
248,8,10,6981.7,9076.3,0.9092,ai_heavy
249,9,10,7199.9,9359.9,0.9272,ai_heavy
250,10,10,7963.4,10352.4,0.9441,ai_heavy
251,11,10,7395.0,9613.5,0.9588,ai_heavy
252,12,10,7562.6,9831.4,0.9703,ai_heavy
253,13,10,7809.1,10151.9,0.9775,ai_heavy
254,14,10,8003.0,10404.0,0.98,ai_heavy
255,15,10,7612.7,9896.5,0.9775,ai_heavy
256,16,10,7554.9,9821.3,0.9703,ai_heavy
257,17,10,7647.0,9941.1,0.9588,ai_heavy
258,18,10,7465.2,9704.8,0.9441,ai_heavy
259,19,10,7452.6,9688.3,0.9272,ai_heavy
260,20,10,7649.4,9944.3,0.9092,ai_heavy
261,21,10,7570.9,9842.1,0.8911,ai_heavy
262,22,10,7983.1,10378.1,0.874,ai_heavy
263,23,10,7578.4,9852.0,0.8584,ai_heavy
264,0,11,7666.0,9965.7,0.8118,ai_heavy
265,1,11,7179.7,9333.6,0.8172,ai_heavy
266,2,11,7545.9,9809.7,0.8244,ai_heavy
267,3,11,7281.2,9465.5,0.8335,ai_heavy
268,4,11,7548.1,9812.6,0.8449,ai_heavy
269,5,11,7634.5,9924.8,0.8584,ai_heavy
270,6,11,7514.5,9768.9,0.874,ai_heavy
271,7,11,8072.8,10494.6,0.8911,ai_heavy
272,8,11,7879.8,10243.7,0.9092,ai_heavy
273,9,11,7850.9,10206.2,0.9272,ai_heavy
274,10,11,7783.0,10117.8,0.9441,ai_heavy
275,11,11,8034.2,10444.5,0.9588,ai_heavy
276,12,11,7318.0,9513.4,0.9703,ai_heavy
277,13,11,7973.4,10365.4,0.9775,ai_heavy
278,14,11,7434.5,9664.8,0.98,ai_heavy
279,15,11,7528.9,9787.6,0.9775,ai_heavy
280,16,11,7776.5,10109.5,0.9703,ai_heavy
281,17,11,7912.9,10286.8,0.9588,ai_heavy
282,18,11,7345.2,9548.8,0.9441,ai_heavy
283,19,11,7466.5,9706.5,0.9272,ai_heavy
284,20,11,7578.2,9851.6,0.9092,ai_heavy
285,21,11,7486.9,9733.0,0.8911,ai_heavy
286,22,11,7695.5,10004.2,0.874,ai_heavy
287,23,11,8076.9,10500.0,0.8584,ai_heavy
288,0,12,7497.9,9747.2,0.8083,ai_heavy
289,1,12,7246.9,9421.0,0.812,ai_heavy
290,2,12,7129.4,9268.2,0.8171,ai_heavy
291,3,12,7355.0,9561.5,0.8235,ai_heavy
292,4,12,7229.6,9398.5,0.8314,ai_heavy
293,5,12,7558.2,9825.7,0.8409,ai_heavy
294,6,12,7571.3,9842.7,0.8518,ai_heavy
295,7,12,7384.0,9599.1,0.8638,ai_heavy
296,8,12,7954.0,10340.2,0.8764,ai_heavy
297,9,12,7359.8,9567.8,0.889,ai_heavy
298,10,12,7516.6,9771.6,0.9009,ai_heavy
299,11,12,7704.0,10015.3,0.9112,ai_heavy
300,12,12,7773.7,10105.8,0.9192,ai_heavy
301,13,12,7869.2,10229.9,0.9243,ai_heavy
302,14,12,7678.8,9982.4,0.926,ai_heavy
303,15,12,7817.6,10162.9,0.9243,ai_heavy
304,16,12,7420.0,9646.0,0.9192,ai_heavy
305,17,12,7767.3,10097.5,0.9112,ai_heavy
306,18,12,7748.4,10072.9,0.9009,ai_heavy
307,19,12,7867.4,10227.7,0.889,ai_heavy
308,20,12,7131.2,9270.6,0.8764,ai_heavy
309,21,12,7284.2,9469.5,0.8638,ai_heavy
310,22,12,7654.5,9950.8,0.8518,ai_heavy
311,23,12,6860.8,8919.0,0.8409,ai_heavy
312,0,13,7514.0,9768.2,0.8083,ai_heavy
313,1,13,7646.0,9939.8,0.812,ai_heavy
314,2,13,7289.6,9476.5,0.8171,ai_heavy
315,3,13,7331.7,9531.2,0.8235,ai_heavy
316,4,13,7199.7,9359.6,0.8314,ai_heavy
317,5,13,7337.0,9538.2,0.8409,ai_heavy
318,6,13,7359.6,9567.5,0.8518,ai_heavy
319,7,13,7334.6,9535.0,0.8638,ai_heavy
320,8,13,7340.8,9543.1,0.8764,ai_heavy
321,9,13,7464.7,9704.1,0.889,ai_heavy
322,10,13,7479.6,9723.5,0.9009,ai_heavy
323,11,13,7984.1,10379.3,0.9112,ai_heavy
324,12,13,7481.6,9726.0,0.9192,ai_heavy
325,13,13,7656.9,9954.0,0.9243,ai_heavy
326,14,13,7450.1,9685.1,0.926,ai_heavy
327,15,13,7444.6,9678.0,0.9243,ai_heavy
328,16,13,7184.0,9339.2,0.9192,ai_heavy
329,17,13,7202.8,9363.6,0.9112,ai_heavy
330,18,13,7270.5,9451.6,0.9009,ai_heavy
331,19,13,7567.3,9837.5,0.889,ai_heavy
332,20,13,7749.3,10074.1,0.8764,ai_heavy
333,21,13,7086.6,9212.6,0.8638,ai_heavy
334,22,13,7347.0,9551.0,0.8518,ai_heavy
335,23,13,7148.0,9292.4,0.8409,ai_heavy
336,0,14,7351.3,9556.7,0.8118,ai_heavy
337,1,14,7657.5,9954.8,0.8172,ai_heavy
338,2,14,7329.3,9528.0,0.8244,ai_heavy
339,3,14,7432.0,9661.6,0.8335,ai_heavy
340,4,14,7785.3,10120.9,0.8449,ai_heavy
341,5,14,7582.7,9857.5,0.8584,ai_heavy
342,6,14,7332.2,9531.9,0.874,ai_heavy
343,7,14,7564.9,9834.4,0.8911,ai_heavy
344,8,14,7368.5,9579.0,0.9092,ai_heavy
345,9,14,7678.8,9982.4,0.9272,ai_heavy
346,10,14,7726.1,10044.0,0.9441,ai_heavy
347,11,14,7317.6,9512.9,0.9588,ai_heavy
348,12,14,7687.9,9994.3,0.9703,ai_heavy
349,13,14,7631.6,9921.0,0.9775,ai_heavy
350,14,14,7787.5,10123.8,0.98,ai_heavy
351,15,14,7849.6,10204.5,0.9775,ai_heavy
352,16,14,7757.3,10084.4,0.9703,ai_heavy
353,17,14,7561.2,9829.5,0.9588,ai_heavy
354,18,14,7821.5,10168.0,0.9441,ai_heavy
355,19,14,7384.5,9599.8,0.9272,ai_heavy
356,20,14,7256.7,9433.8,0.9092,ai_heavy
357,21,14,6807.3,8849.5,0.8911,ai_heavy
358,22,14,7487.5,9733.8,0.874,ai_heavy
359,23,14,7295.6,9484.3,0.8584,ai_heavy
360,0,15,7498.5,9748.0,0.8118,ai_heavy
361,1,15,6979.4,9073.3,0.8172,ai_heavy
362,2,15,7284.6,9470.0,0.8244,ai_heavy
363,3,15,7547.6,9811.9,0.8335,ai_heavy
364,4,15,7229.2,9397.9,0.8449,ai_heavy
365,5,15,7571.8,9843.3,0.8584,ai_heavy
366,6,15,7377.9,9591.3,0.874,ai_heavy
367,7,15,7521.6,9778.1,0.8911,ai_heavy
368,8,15,7691.0,9998.3,0.9092,ai_heavy
369,9,15,7799.9,10139.8,0.9272,ai_heavy
370,10,15,7629.6,9918.5,0.9441,ai_heavy
371,11,15,7444.2,9677.5,0.9588,ai_heavy
372,12,15,7542.6,9805.4,0.9703,ai_heavy
373,13,15,7804.9,10146.4,0.9775,ai_heavy
374,14,15,7427.6,9655.8,0.98,ai_heavy
375,15,15,7617.7,9903.0,0.9775,ai_heavy
376,16,15,7559.2,9826.9,0.9703,ai_heavy
377,17,15,7606.9,9889.0,0.9588,ai_heavy
378,18,15,7378.1,9591.6,0.9441,ai_heavy
379,19,15,7161.8,9310.3,0.9272,ai_heavy
380,20,15,7674.1,9976.3,0.9092,ai_heavy
381,21,15,7746.8,10070.8,0.8911,ai_heavy
382,22,15,7099.9,9229.9,0.874,ai_heavy
383,23,15,7562.8,9831.6,0.8584,ai_heavy
384,0,16,7650.8,9946.1,0.8118,ai_heavy
385,1,16,7550.7,9816.0,0.8172,ai_heavy
386,2,16,7336.0,9536.8,0.8244,ai_heavy
387,3,16,7231.9,9401.5,0.8335,ai_heavy
388,4,16,7477.8,9721.1,0.8449,ai_heavy
389,5,16,7535.6,9796.2,0.8584,ai_heavy
390,6,16,7524.9,9782.3,0.874,ai_heavy
391,7,16,7488.3,9734.8,0.8911,ai_heavy
392,8,16,7310.7,9503.8,0.9092,ai_heavy
393,9,16,7679.3,9983.0,0.9272,ai_heavy
394,10,16,7716.0,10030.8,0.9441,ai_heavy
395,11,16,7676.6,9979.5,0.9588,ai_heavy
396,12,16,7673.2,9975.1,0.9703,ai_heavy
397,13,16,8044.4,10457.7,0.9775,ai_heavy
398,14,16,7518.8,9774.4,0.98,ai_heavy
399,15,16,7953.0,10338.9,0.9775,ai_heavy
400,16,16,7479.3,9723.1,0.9703,ai_heavy
401,17,16,7884.4,10249.8,0.9588,ai_heavy
402,18,16,7890.0,10257.0,0.9441,ai_heavy
403,19,16,7516.4,9771.4,0.9272,ai_heavy
404,20,16,7932.6,10312.4,0.9092,ai_heavy
405,21,16,7635.0,9925.4,0.8911,ai_heavy
406,22,16,7305.8,9497.6,0.874,ai_heavy
407,23,16,7396.0,9614.8,0.8584,ai_heavy
408,0,17,7661.9,9960.4,0.8118,ai_heavy
409,1,17,7623.6,9910.6,0.8172,ai_heavy
410,2,17,7193.0,9351.0,0.8244,ai_heavy
411,3,17,7411.5,9635.0,0.8335,ai_heavy
412,4,17,7505.2,9756.7,0.8449,ai_heavy
413,5,17,7366.1,9575.9,0.8584,ai_heavy
414,6,17,8034.0,10444.3,0.874,ai_heavy
415,7,17,7581.8,9856.3,0.8911,ai_heavy
416,8,17,7542.1,9804.7,0.9092,ai_heavy
417,9,17,7854.0,10210.2,0.9272,ai_heavy
418,10,17,7525.1,9782.7,0.9441,ai_heavy
419,11,17,7861.2,10219.6,0.9588,ai_heavy
420,12,17,7265.1,9444.6,0.9703,ai_heavy
421,13,17,7554.4,9820.7,0.9775,ai_heavy
422,14,17,7903.5,10274.5,0.98,ai_heavy
423,15,17,8019.3,10425.2,0.9775,ai_heavy
424,16,17,7470.3,9711.4,0.9703,ai_heavy
425,17,17,7426.9,9655.0,0.9588,ai_heavy
426,18,17,7738.0,10059.4,0.9441,ai_heavy
427,19,17,7441.4,9673.8,0.9272,ai_heavy
428,20,17,7495.2,9743.7,0.9092,ai_heavy
429,21,17,7727.0,10045.1,0.8911,ai_heavy
430,22,17,7380.8,9595.1,0.874,ai_heavy
431,23,17,7038.9,9150.6,0.8584,ai_heavy
432,0,18,7120.8,9257.1,0.8118,ai_heavy
433,1,18,7420.3,9646.4,0.8172,ai_heavy
434,2,18,7013.6,9117.6,0.8244,ai_heavy
435,3,18,7376.3,9589.1,0.8335,ai_heavy
436,4,18,7148.1,9292.5,0.8449,ai_heavy
437,5,18,7848.0,10202.4,0.8584,ai_heavy
438,6,18,7990.7,10387.9,0.874,ai_heavy
439,7,18,7290.0,9477.0,0.8911,ai_heavy
440,8,18,7614.3,9898.6,0.9092,ai_heavy
441,9,18,7364.6,9574.0,0.9272,ai_heavy
442,10,18,7537.9,9799.3,0.9441,ai_heavy
443,11,18,8043.4,10456.5,0.9588,ai_heavy
444,12,18,7540.6,9802.8,0.9703,ai_heavy
445,13,18,7592.9,9870.7,0.9775,ai_heavy
446,14,18,7445.6,9679.3,0.98,ai_heavy
447,15,18,7921.9,10298.5,0.9775,ai_heavy
448,16,18,6899.0,8968.7,0.9703,ai_heavy
449,17,18,7529.2,9788.0,0.9588,ai_heavy
450,18,18,7598.0,9877.4,0.9441,ai_heavy
451,19,18,7432.7,9662.5,0.9272,ai_heavy
452,20,18,7751.8,10077.4,0.9092,ai_heavy
453,21,18,7800.5,10140.7,0.8911,ai_heavy
454,22,18,7185.5,9341.1,0.874,ai_heavy
455,23,18,7949.7,10334.7,0.8584,ai_heavy
456,0,19,7088.6,9215.1,0.8083,ai_heavy
457,1,19,7696.9,10005.9,0.812,ai_heavy
458,2,19,7451.2,9686.6,0.8171,ai_heavy
459,3,19,7315.3,9509.9,0.8235,ai_heavy
460,4,19,7348.1,9552.5,0.8314,ai_heavy
461,5,19,7446.2,9680.0,0.8409,ai_heavy
462,6,19,7516.7,9771.7,0.8518,ai_heavy
463,7,19,7281.3,9465.7,0.8638,ai_heavy
464,8,19,7454.3,9690.5,0.8764,ai_heavy
465,9,19,7351.9,9557.4,0.889,ai_heavy
466,10,19,7268.7,9449.3,0.9009,ai_heavy
467,11,19,7373.8,9585.9,0.9112,ai_heavy
468,12,19,7309.9,9502.9,0.9192,ai_heavy
469,13,19,7483.2,9728.1,0.9243,ai_heavy
470,14,19,7679.7,9983.6,0.926,ai_heavy
471,15,19,7606.1,9888.0,0.9243,ai_heavy
472,16,19,8019.5,10425.4,0.9192,ai_heavy
473,17,19,7057.8,9175.2,0.9112,ai_heavy
474,18,19,7649.9,9944.8,0.9009,ai_heavy
475,19,19,7527.3,9785.5,0.889,ai_heavy
476,20,19,7690.6,9997.8,0.8764,ai_heavy
477,21,19,7649.0,9943.6,0.8638,ai_heavy
478,22,19,7433.0,9662.9,0.8518,ai_heavy
479,23,19,7492.3,9740.0,0.8409,ai_heavy
480,0,20,7239.4,9411.3,0.8083,ai_heavy
481,1,20,7546.8,9810.9,0.812,ai_heavy
482,2,20,6999.8,9099.7,0.8171,ai_heavy
483,3,20,7600.6,9880.8,0.8235,ai_heavy
484,4,20,7434.3,9664.5,0.8314,ai_heavy
485,5,20,7344.8,9548.2,0.8409,ai_heavy
486,6,20,7417.9,9643.3,0.8518,ai_heavy
487,7,20,7452.2,9687.9,0.8638,ai_heavy
488,8,20,7799.1,10138.8,0.8764,ai_heavy
489,9,20,8076.9,10500.0,0.889,ai_heavy
490,10,20,7819.7,10165.6,0.9009,ai_heavy
491,11,20,7430.9,9660.2,0.9112,ai_heavy
492,12,20,7714.1,10028.4,0.9192,ai_heavy
493,13,20,7731.8,10051.3,0.9243,ai_heavy
494,14,20,7370.9,9582.2,0.926,ai_heavy
495,15,20,7292.0,9479.7,0.9243,ai_heavy
496,16,20,7556.7,9823.7,0.9192,ai_heavy
497,17,20,7742.3,10064.9,0.9112,ai_heavy
498,18,20,7178.9,9332.5,0.9009,ai_heavy
