hour,hour_of_day,day_of_year,it_load_kw,facility_load_kw,utilization,scenario
73,1,3,5640.9,7333.2,0.4978,cloud_heavy
74,2,3,5666.5,7366.5,0.5177,cloud_heavy
75,3,3,5869.8,7630.7,0.5431,cloud_heavy
76,4,3,5809.3,7552.0,0.5747,cloud_heavy
77,5,3,6073.4,7895.5,0.6123,cloud_heavy
78,6,3,6345.3,8248.9,0.6556,cloud_heavy
79,7,3,6371.1,8282.4,0.7032,cloud_heavy
80,8,3,6734.7,8755.1,0.7533,cloud_heavy
81,9,3,6720.3,8736.4,0.8033,cloud_heavy
82,10,3,6979.5,9073.4,0.8504,cloud_heavy
83,11,3,7147.3,9291.5,0.8912,cloud_heavy
84,12,3,7100.8,9231.0,0.923,cloud_heavy
85,13,3,7559.3,9827.1,0.9431,cloud_heavy
86,14,3,7374.5,9586.8,0.95,cloud_heavy
87,15,3,7453.3,9689.3,0.9431,cloud_heavy
88,16,3,7471.2,9712.5,0.923,cloud_heavy
89,17,3,7327.0,9525.1,0.8912,cloud_heavy
90,18,3,7197.2,9356.4,0.8504,cloud_heavy
91,19,3,6836.2,8887.0,0.8033,cloud_heavy
92,20,3,6559.3,8527.1,0.7533,cloud_heavy
93,21,3,6415.4,8340.0,0.7032,cloud_heavy
94,22,3,5913.1,7687.1,0.6556,cloud_heavy
95,23,3,5782.3,7517.0,0.6123,cloud_heavy
96,0,4,5276.5,6859.4,0.4829,cloud_heavy
97,1,4,5391.7,7009.3,0.4978,cloud_heavy
98,2,4,5710.1,7423.1,0.5177,cloud_heavy
99,3,4,5594.4,7272.7,0.5431,cloud_heavy
100,4,4,5817.9,7563.3,0.5747,cloud_heavy
101,5,4,6280.3,8164.4,0.6123,cloud_heavy
102,6,4,6161.9,8010.4,0.6556,cloud_heavy
103,7,4,6573.1,8545.0,0.7032,cloud_heavy
104,8,4,6457.6,8394.9,0.7533,cloud_heavy
105,9,4,6814.2,8858.4,0.8033,cloud_heavy
106,10,4,6855.3,8911.8,0.8504,cloud_heavy
107,11,4,7156.6,9303.5,0.8912,cloud_heavy
108,12,4,7550.6,9815.8,0.923,cloud_heavy
109,13,4,7064.4,9183.7,0.9431,cloud_heavy
110,14,4,7577.3,9850.5,0.95,cloud_heavy
111,15,4,7503.6,9754.7,0.9431,cloud_heavy
112,16,4,7233.7,9403.8,0.923,cloud_heavy
113,17,4,6916.5,8991.4,0.8912,cloud_heavy
114,18,4,7071.6,9193.1,0.8504,cloud_heavy
115,19,4,6747.5,8771.8,0.8033,cloud_heavy
116,20,4,6690.1,8697.1,0.7533,cloud_heavy
117,21,4,6435.0,8365.5,0.7032,cloud_heavy
118,22,4,6527.7,8486.0,0.6556,cloud_heavy
119,23,4,6001.3,7801.7,0.6123,cloud_heavy
120,0,5,5285.2,6870.7,0.473,cloud_heavy
121,1,5,5526.6,7184.6,0.4835,cloud_heavy
122,2,5,5592.8,7270.6,0.4974,cloud_heavy
123,3,5,5861.5,7620.0,0.5152,cloud_heavy
124,4,5,5869.2,7629.9,0.5373,cloud_heavy
125,5,5,5900.2,7670.3,0.5636,cloud_heavy
126,6,5,6228.3,8096.7,0.5939,cloud_heavy
127,7,5,5890.2,7657.2,0.6272,cloud_heavy
128,8,5,6136.9,7978.0,0.6623,cloud_heavy
129,9,5,6227.9,8096.2,0.6973,cloud_heavy
130,10,5,6469.4,8410.2,0.7303,cloud_heavy
131,11,5,6392.1,8309.8,0.7589,cloud_heavy
132,12,5,6890.8,8958.0,0.7811,cloud_heavy
133,13,5,6776.3,8809.2,0.7952,cloud_heavy
134,14,5,6540.4,8502.5,0.8,cloud_heavy
135,15,5,6613.9,8598.1,0.7952,cloud_heavy
136,16,5,6825.5,8873.2,0.7811,cloud_heavy
137,17,5,6835.2,8885.7,0.7589,cloud_heavy
138,18,5,6938.0,9019.4,0.7303,cloud_heavy
139,19,5,6965.9,9055.7,0.6973,cloud_heavy
140,20,5,6334.8,8235.3,0.6623,cloud_heavy
141,21,5,5926.7,7704.7,0.6272,cloud_heavy
142,22,5,5584.7,7260.1,0.5939,cloud_heavy
143,23,5,5884.6,7650.0,0.5636,cloud_heavy
144,0,6,5319.6,6915.5,0.473,cloud_heavy
145,1,6,5428.6,7057.1,0.4835,cloud_heavy
146,2,6,5454.1,7090.3,0.4974,cloud_heavy
147,3,6,5608.1,7290.5,0.5152,cloud_heavy
148,4,6,5908.8,7681.5,0.5373,cloud_heavy
149,5,6,5865.2,7624.8,0.5636,cloud_heavy
150,6,6,5937.9,7719.3,0.5939,cloud_heavy
151,7,6,5918.2,7693.7,0.6272,cloud_heavy
152,8,6,5942.7,7725.5,0.6623,cloud_heavy
153,9,6,6312.5,8206.2,0.6973,cloud_heavy
154,10,6,6535.3,8495.9,0.7303,cloud_heavy
155,11,6,7021.2,9127.5,0.7589,cloud_heavy
156,12,6,6788.3,8824.9,0.7811,cloud_heavy
157,13,6,7022.9,9129.8,0.7952,cloud_heavy
158,14,6,6739.8,8761.8,0.8,cloud_heavy
159,15,6,6579.3,8553.1,0.7952,cloud_heavy
160,16,6,6566.1,8536.0,0.7811,cloud_heavy
161,17,6,6522.5,8479.2,0.7589,cloud_heavy
162,18,6,6963.9,9053.1,0.7303,cloud_heavy
163,19,6,6248.1,8122.5,0.6973,cloud_heavy
164,20,6,6414.4,8338.7,0.6623,cloud_heavy
165,21,6,5942.5,7725.3,0.6272,cloud_heavy
166,22,6,6133.1,7973.0,0.5939,cloud_heavy
167,23,6,5905.1,7676.7,0.5636,cloud_heavy
168,0,7,5468.7,7109.3,0.4829,cloud_heavy
169,1,7,5551.2,7216.6,0.4978,cloud_heavy
170,2,7,5531.6,7191.0,0.5177,cloud_heavy
171,3,7,5827.6,7575.9,0.5431,cloud_heavy
172,4,7,5804.4,7545.7,0.5747,cloud_heavy
173,5,7,5822.4,7569.2,0.6123,cloud_heavy
174,6,7,5989.6,7786.5,0.6556,cloud_heavy
175,7,7,6464.1,8403.3,0.7032,cloud_heavy
176,8,7,6958.4,9045.9,0.7533,cloud_heavy
177,9,7,6889.3,8956.1,0.8033,cloud_heavy
178,10,7,7031.3,9140.6,0.8504,cloud_heavy
179,11,7,7292.1,9479.7,0.8912,cloud_heavy
180,12,7,7653.5,9949.6,0.923,cloud_heavy
181,13,7,7499.5,9749.4,0.9431,cloud_heavy
182,14,7,7387.6,9603.9,0.95,cloud_heavy
183,15,7,7697.8,10007.1,0.9431,cloud_heavy
184,16,7,7459.7,9697.6,0.923,cloud_heavy
185,17,7,7563.2,9832.2,0.8912,cloud_heavy
186,18,7,7095.2,9223.7,0.8504,cloud_heavy
187,19,7,6604.6,8585.9,0.8033,cloud_heavy
188,20,7,6371.0,8282.3,0.7533,cloud_heavy
189,21,7,6749.3,8774.1,0.7032,cloud_heavy
190,22,7,6550.5,8515.6,0.6556,cloud_heavy
191,23,7,6012.1,7815.8,0.6123,cloud_heavy
192,0,8,5431.3,7060.7,0.4829,cloud_heavy
193,1,8,5801.7,7542.2,0.4978,cloud_heavy
194,2,8,5455.0,7091.5,0.5177,cloud_heavy
195,3,8,5596.3,7275.2,0.5431,cloud_heavy
196,4,8,5998.3,7797.7,0.5747,cloud_heavy
197,5,8,5973.1,7765.1,0.6123,cloud_heavy
198,6,8,6227.5,8095.7,0.6556,cloud_heavy
199,7,8,6399.2,8319.0,0.7032,cloud_heavy
200,8,8,6711.0,8724.3,0.7533,cloud_heavy
201,9,8,7145.9,9289.7,0.8033,cloud_heavy
202,10,8,7075.6,9198.2,0.8504,cloud_heavy
203,11,8,7369.8,9580.7,0.8912,cloud_heavy
204,12,8,6912.0,8985.6,0.923,cloud_heavy
205,13,8,7439.6,9671.5,0.9431,cloud_heavy
206,14,8,7290.6,9477.8,0.95,cloud_heavy
207,15,8,7178.1,9331.5,0.9431,cloud_heavy
208,16,8,7170.9,9322.2,0.923,cloud_heavy
209,17,8,7157.6,9304.9,0.8912,cloud_heavy
210,18,8,7250.3,9425.3,0.8504,cloud_heavy
211,19,8,6583.6,8558.7,0.8033,cloud_heavy
212,20,8,6649.8,8644.7,0.7533,cloud_heavy
213,21,8,6337.4,8238.6,0.7032,cloud_heavy
214,22,8,6167.2,8017.4,0.6556,cloud_heavy
215,23,8,6226.5,8094.5,0.6123,cloud_heavy
216,0,9,5583.2,7258.1,0.4829,cloud_heavy
217,1,9,5781.0,7515.3,0.4978,cloud_heavy
218,2,9,5616.2,7301.1,0.5177,cloud_heavy
219,3,9,5630.6,7319.7,0.5431,cloud_heavy
220,4,9,5845.2,7598.7,0.5747,cloud_heavy
221,5,9,6088.7,7915.3,0.6123,cloud_heavy
222,6,9,6261.4,8139.8,0.6556,cloud_heavy
223,7,9,6221.6,8088.0,0.7032,cloud_heavy
224,8,9,6661.7,8660.2,0.7533,cloud_heavy
225,9,9,6903.4,8974.4,0.8033,cloud_heavy
226,10,9,7589.3,9866.1,0.8504,cloud_heavy
227,11,9,7637.2,9928.4,0.8912,cloud_heavy
228,12,9,7176.4,9329.4,0.923,cloud_heavy
229,13,9,7386.3,9602.1,0.9431,cloud_heavy
230,14,9,7151.4,9296.8,0.95,cloud_heavy
231,15,9,7318.5,9514.0,0.9431,cloud_heavy
232,16,9,7434.7,9665.1,0.923,cloud_heavy
233,17,9,7491.7,9739.2,0.8912,cloud_heavy
234,18,9,6902.0,8972.6,0.8504,cloud_heavy
235,19,9,6721.9,8738.4,0.8033,cloud_heavy
236,20,9,6215.7,8080.4,0.7533,cloud_heavy
237,21,9,6399.4,8319.2,0.7032,cloud_heavy
238,22,9,6029.9,7838.9,0.6556,cloud_heavy
239,23,9,5948.7,7733.3,0.6123,cloud_heavy
240,0,10,5349.9,6954.9,0.4829,cloud_heavy
241,1,10,5542.3,7205.0,0.4978,cloud_heavy
242,2,10,5344.9,6948.3,0.5177,cloud_heavy
243,3,10,5497.5,7146.8,0.5431,cloud_heavy
244,4,10,6260.6,8138.8,0.5747,cloud_heavy
245,5,10,5811.2,7554.6,0.6123,cloud_heavy
246,6,10,6023.5,7830.5,0.6556,cloud_heavy
247,7,10,6785.2,8820.7,0.7032,cloud_heavy
248,8,10,7222.7,9389.5,0.7533,cloud_heavy
249,9,10,6615.5,8600.1,0.8033,cloud_heavy
250,10,10,6978.4,9071.9,0.8504,cloud_heavy
251,11,10,7304.2,9495.5,0.8912,cloud_heavy
252,12,10,7746.9,10071.0,0.923,cloud_heavy
253,13,10,7229.9,9398.9,0.9431,cloud_heavy
254,14,10,7424.8,9652.2,0.95,cloud_heavy
255,15,10,7624.2,9911.5,0.9431,cloud_heavy
256,16,10,7461.0,9699.3,0.923,cloud_heavy
257,17,10,7148.5,9293.1,0.8912,cloud_heavy
258,18,10,7028.0,9136.5,0.8504,cloud_heavy
259,19,10,6573.6,8545.7,0.8033,cloud_heavy
260,20,10,6596.2,8575.1,0.7533,cloud_heavy
261,21,10,6379.4,8293.2,0.7032,cloud_heavy
262,22,10,6271.8,8153.3,0.6556,cloud_heavy
263,23,10,5944.0,7727.2,0.6123,cloud_heavy
264,0,11,5572.2,7243.9,0.4829,cloud_heavy
265,1,11,5726.9,7445.0,0.4978,cloud_heavy
266,2,11,5668.7,7369.3,0.5177,cloud_heavy
267,3,11,5811.3,7554.7,0.5431,cloud_heavy
268,4,11,5894.1,7662.3,0.5747,cloud_heavy
269,5,11,6044.7,7858.1,0.6123,cloud_heavy
270,6,11,6093.6,7921.7,0.6556,cloud_heavy
271,7,11,6491.8,8439.4,0.7032,cloud_heavy
272,8,11,6624.3,8611.6,0.7533,cloud_heavy
273,9,11,7287.0,9473.1,0.8033,cloud_heavy
274,10,11,7389.4,9606.3,0.8504,cloud_heavy
275,11,11,7313.8,9507.9,0.8912,cloud_heavy
276,12,11,7196.4,9355.3,0.923,cloud_heavy
277,13,11,7201.9,9362.4,0.9431,cloud_heavy
278,14,11,7747.1,10071.2,0.95,cloud_heavy
279,15,11,7509.2,9762.0,0.9431,cloud_heavy
280,16,11,7471.1,9712.4,0.923,cloud_heavy
281,17,11,6851.7,8907.2,0.8912,cloud_heavy
282,18,11,7252.7,9428.5,0.8504,cloud_heavy
283,19,11,6949.9,9034.9,0.8033,cloud_heavy
284,20,11,6422.4,8349.1,0.7533,cloud_heavy
285,21,11,6339.8,8241.7,0.7032,cloud_heavy
286,22,11,6277.7,8161.0,0.6556,cloud_heavy
287,23,11,6054.2,7870.5,0.6123,cloud_heavy
288,0,12,5404.8,7026.2,0.473,cloud_heavy
289,1,12,5480.0,7124.0,0.4835,cloud_heavy
290,2,12,5514.1,7168.4,0.4974,cloud_heavy
291,3,12,5657.7,7355.0,0.5152,cloud_heavy
292,4,12,5978.5,7772.0,0.5373,cloud_heavy
293,5,12,5388.2,7004.7,0.5636,cloud_heavy
294,6,12,5923.9,7701.1,0.5939,cloud_heavy
295,7,12,6140.3,7982.4,0.6272,cloud_heavy
296,8,12,6312.6,8206.4,0.6623,cloud_heavy
297,9,12,6334.5,8234.8,0.6973,cloud_heavy
298,10,12,6200.9,8061.2,0.7303,cloud_heavy
299,11,12,6733.1,8753.1,0.7589,cloud_heavy
300,12,12,7112.3,9246.0,0.7811,cloud_heavy
301,13,12,6507.9,8460.2,0.7952,cloud_heavy
302,14,12,7019.6,9125.5,0.8,cloud_heavy
303,15,12,6754.6,8780.9,0.7952,cloud_heavy
304,16,12,6749.5,8774.3,0.7811,cloud_heavy
305,17,12,6456.9,8394.0,0.7589,cloud_heavy
306,18,12,6480.2,8424.3,0.7303,cloud_heavy
307,19,12,6655.8,8652.5,0.6973,cloud_heavy
308,20,12,6366.4,8276.3,0.6623,cloud_heavy
309,21,12,6425.4,8353.0,0.6272,cloud_heavy
310,22,12,6177.1,8030.2,0.5939,cloud_heavy
311,23,12,5914.6,7689.0,0.5636,cloud_heavy
312,0,13,5737.8,7459.2,0.473,cloud_heavy
313,1,13,5569.5,7240.3,0.4835,cloud_heavy
314,2,13,5694.1,7402.4,0.4974,cloud_heavy
315,3,13,5581.8,7256.3,0.5152,cloud_heavy
316,4,13,5737.1,7458.3,0.5373,cloud_heavy
317,5,13,5715.6,7430.3,0.5636,cloud_heavy
318,6,13,6143.5,7986.5,0.5939,cloud_heavy
319,7,13,5892.1,7659.7,0.6272,cloud_heavy
320,8,13,6403.9,8325.0,0.6623,cloud_heavy
321,9,13,6369.3,8280.1,0.6973,cloud_heavy
322,10,13,6775.9,8808.7,0.7303,cloud_heavy
323,11,13,6817.7,8863.0,0.7589,cloud_heavy
324,12,13,7131.3,9270.6,0.7811,cloud_heavy
325,13,13,6971.3,9062.8,0.7952,cloud_heavy
326,14,13,6519.6,8475.5,0.8,cloud_heavy
327,15,13,6808.1,8850.5,0.7952,cloud_heavy
328,16,13,6524.2,8481.4,0.7811,cloud_heavy
329,17,13,6563.9,8533.0,0.7589,cloud_heavy
330,18,13,6842.7,8895.5,0.7303,cloud_heavy
331,19,13,6528.5,8487.0,0.6973,cloud_heavy
332,20,13,6125.8,7963.6,0.6623,cloud_heavy
333,21,13,5922.2,7698.9,0.6272,cloud_heavy
334,22,13,5972.2,7763.9,0.5939,cloud_heavy
335,23,13,5624.7,7312.1,0.5636,cloud_heavy
336,0,14,5383.9,6999.0,0.4829,cloud_heavy
337,1,14,5610.1,7293.1,0.4978,cloud_heavy
338,2,14,5838.0,7589.3,0.5177,cloud_heavy
339,3,14,5855.7,7612.4,0.5431,cloud_heavy
340,4,14,5480.2,7124.2,0.5747,cloud_heavy
341,5,14,6099.9,7929.9,0.6123,cloud_heavy
342,6,14,6241.9,8114.4,0.6556,cloud_heavy
343,7,14,6510.6,8463.8,0.7032,cloud_heavy
344,8,14,6965.8,9055.6,0.7533,cloud_heavy
345,9,14,6432.0,8361.7,0.8033,cloud_heavy
346,10,14,6931.2,9010.6,0.8504,cloud_heavy
347,11,14,7358.3,9565.8,0.8912,cloud_heavy
348,12,14,7015.5,9120.2,0.923,cloud_heavy
349,13,14,7780.4,10114.5,0.9431,cloud_heavy
350,14,14,7562.5,9831.2,0.95,cloud_heavy
351,15,14,7639.7,9931.6,0.9431,cloud_heavy
352,16,14,7238.8,9410.5,0.923,cloud_heavy
353,17,14,7406.6,9628.6,0.8912,cloud_heavy
354,18,14,7282.6,9467.3,0.8504,cloud_heavy
355,19,14,6904.3,8975.6,0.8033,cloud_heavy
356,20,14,6690.4,8697.5,0.7533,cloud_heavy
357,21,14,6482.9,8427.8,0.7032,cloud_heavy
358,22,14,6067.1,7887.2,0.6556,cloud_heavy
359,23,14,6017.9,7823.3,0.6123,cloud_heavy
360,0,15,5469.3,7110.1,0.4829,cloud_heavy
361,1,15,5622.0,7308.5,0.4978,cloud_heavy
362,2,15,5811.6,7555.1,0.5177,cloud_heavy
363,3,15,5568.0,7238.4,0.5431,cloud_heavy
364,4,15,5862.6,7621.4,0.5747,cloud_heavy
365,5,15,6313.3,8207.3,0.6123,cloud_heavy
366,6,15,6089.5,7916.3,0.6556,cloud_heavy
367,7,15,6272.1,8153.8,0.7032,cloud_heavy
368,8,15,6684.0,8689.2,0.7533,cloud_heavy
369,9,15,7030.1,9139.2,0.8033,cloud_heavy
370,10,15,7058.8,9176.4,0.8504,cloud_heavy
371,11,15,7518.4,9773.9,0.8912,cloud_heavy
372,12,15,7554.3,9820.6,0.923,cloud_heavy
373,13,15,7638.7,9930.3,0.9431,cloud_heavy
374,14,15,7604.1,9885.4,0.95,cloud_heavy
375,15,15,7970.8,10362.0,0.9431,cloud_heavy
376,16,15,7319.6,9515.5,0.923,cloud_heavy
377,17,15,6795.5,8834.2,0.8912,cloud_heavy
378,18,15,7396.0,9614.8,0.8504,cloud_heavy
379,19,15,6762.3,8791.0,0.8033,cloud_heavy
380,20,15,6665.2,8664.7,0.7533,cloud_heavy
381,21,15,6683.4,8688.4,0.7032,cloud_heavy
382,22,15,5929.0,7707.7,0.6556,cloud_heavy
383,23,15,5817.7,7563.0,0.6123,cloud_heavy
384,0,16,5230.5,6799.7,0.4829,cloud_heavy
385,1,16,5425.6,7053.3,0.4978,cloud_heavy
386,2,16,5716.8,7431.9,0.5177,cloud_heavy
387,3,16,5841.1,7593.4,0.5431,cloud_heavy
388,4,16,5933.5,7713.5,0.5747,cloud_heavy
389,5,16,5788.5,7525.1,0.6123,cloud_heavy
390,6,16,5796.8,7535.8,0.6556,cloud_heavy
391,7,16,6441.3,8373.6,0.7032,cloud_heavy
392,8,16,6549.7,8514.6,0.7533,cloud_heavy
393,9,16,6950.9,9036.2,0.8033,cloud_heavy
394,10,16,7205.0,9366.5,0.8504,cloud_heavy
395,11,16,7260.1,9438.1,0.8912,cloud_heavy
396,12,16,7532.9,9792.8,0.923,cloud_heavy
397,13,16,7501.7,9752.2,0.9431,cloud_heavy
398,14,16,7598.8,9878.4,0.95,cloud_heavy
399,15,16,7293.0,9480.9,0.9431,cloud_heavy
400,16,16,7325.3,9522.9,0.923,cloud_heavy
401,17,16,7272.8,9454.6,0.8912,cloud_heavy
402,18,16,7230.1,9399.1,0.8504,cloud_heavy
403,19,16,6775.4,8808.1,0.8033,cloud_heavy
404,20,16,6747.6,8771.8,0.7533,cloud_heavy
405,21,16,6379.5,8293.3,0.7032,cloud_heavy
406,22,16,6206.5,8068.4,0.6556,cloud_heavy
407,23,16,6195.1,8053.7,0.6123,cloud_heavy
408,0,17,5166.0,6715.7,0.4829,cloud_heavy
409,1,17,5341.9,6944.4,0.4978,cloud_heavy
410,2,17,5391.5,7009.0,0.5177,cloud_heavy
411,3,17,5348.0,6952.5,0.5431,cloud_heavy
412,4,17,5764.9,7494.4,0.5747,cloud_heavy
413,5,17,6180.6,8034.8,0.6123,cloud_heavy
414,6,17,6175.2,8027.7,0.6556,cloud_heavy
415,7,17,6468.9,8409.6,0.7032,cloud_heavy
416,8,17,6860.8,8919.0,0.7533,cloud_heavy
417,9,17,7129.5,9268.4,0.8033,cloud_heavy
418,10,17,7041.7,9154.3,0.8504,cloud_heavy
419,11,17,7523.7,9780.8,0.8912,cloud_heavy
420,12,17,7385.3,9600.9,0.923,cloud_heavy
421,13,17,7263.3,9442.3,0.9431,cloud_heavy
422,14,17,7346.4,9550.4,0.95,cloud_heavy
423,15,17,7119.6,9255.4,0.9431,cloud_heavy
424,16,17,7168.7,9319.4,0.923,cloud_heavy
425,17,17,7152.5,9298.2,0.8912,cloud_heavy
426,18,17,7226.5,9394.4,0.8504,cloud_heavy
427,19,17,7210.4,9373.5,0.8033,cloud_heavy
428,20,17,6368.2,8278.7,0.7533,cloud_heavy
429,21,17,6506.6,8458.5,0.7032,cloud_heavy
430,22,17,6034.0,7844.2,0.6556,cloud_heavy
431,23,17,6130.8,7970.0,0.6123,cloud_heavy
432,0,18,5472.9,7114.7,0.4829,cloud_heavy
433,1,18,5252.7,6828.6,0.4978,cloud_heavy
434,2,18,5799.5,7539.4,0.5177,cloud_heavy
435,3,18,5646.3,7340.1,0.5431,cloud_heavy
436,4,18,5790.4,7527.6,0.5747,cloud_heavy
437,5,18,5850.7,7605.9,0.6123,cloud_heavy
438,6,18,6106.2,7938.0,0.6556,cloud_heavy
439,7,18,6513.3,8467.3,0.7032,cloud_heavy
440,8,18,6606.0,8587.8,0.7533,cloud_heavy
441,9,18,6924.0,9001.3,0.8033,cloud_heavy
442,10,18,7133.0,9272.9,0.8504,cloud_heavy
443,11,18,7516.6,9771.5,0.8912,cloud_heavy
444,12,18,7289.2,9476.0,0.923,cloud_heavy
445,13,18,7120.4,9256.5,0.9431,cloud_heavy
446,14,18,7719.3,10035.1,0.95,cloud_heavy
447,15,18,7376.4,9589.3,0.9431,cloud_heavy
448,16,18,7611.2,9894.6,0.923,cloud_heavy
449,17,18,7313.3,9507.3,0.8912,cloud_heavy
450,18,18,7028.6,9137.2,0.8504,cloud_heavy
451,19,18,6928.2,9006.6,0.8033,cloud_heavy
452,20,18,7032.5,9142.3,0.7533,cloud_heavy
453,21,18,6831.5,8880.9,0.7032,cloud_heavy
454,22,18,6241.4,8113.8,0.6556,cloud_heavy
455,23,18,6073.7,7895.9,0.6123,cloud_heavy
456,0,19,5628.6,7317.2,0.473,cloud_heavy
457,1,19,5357.6,6964.9,0.4835,cloud_heavy
458,2,19,5611.6,7295.1,0.4974,cloud_heavy
459,3,19,5627.5,7315.8,0.5152,cloud_heavy
460,4,19,5779.6,7513.5,0.5373,cloud_heavy
461,5,19,5691.8,7399.3,0.5636,cloud_heavy
462,6,19,5681.8,7386.4,0.5939,cloud_heavy
463,7,19,5728.1,7446.6,0.6272,cloud_heavy
464,8,19,6047.3,7861.5,0.6623,cloud_heavy
465,9,19,6317.8,8213.1,0.6973,cloud_heavy
466,10,19,6488.3,8434.8,0.7303,cloud_heavy
467,11,19,7055.0,9171.5,0.7589,cloud_heavy
468,12,19,6986.3,9082.2,0.7811,cloud_heavy
469,13,19,6624.9,8612.4,0.7952,cloud_heavy
470,14,19,6913.7,8987.8,0.8,cloud_heavy
471,15,19,6738.5,8760.0,0.7952,cloud_heavy
472,16,19,6704.2,8715.5,0.7811,cloud_heavy
473,17,19,6704.6,8716.0,0.7589,cloud_heavy
474,18,19,6667.5,8667.7,0.7303,cloud_heavy
475,19,19,6340.7,8243.0,0.6973,cloud_heavy
476,20,19,6456.7,8393.7,0.6623,cloud_heavy
477,21,19,5898.7,7668.4,0.6272,cloud_heavy
478,22,19,5967.5,7757.7,0.5939,cloud_heavy
479,23,19,6292.7,8180.5,0.5636,cloud_heavy
480,0,20,5489.1,7135.8,0.473,cloud_heavy
481,1,20,5733.4,7453.4,0.4835,cloud_heavy
